inventory_id,product_id,brand,available_stock,warehouse,restock_date,stock_status
INV4756874,P505723,Brand_20,143,Hyderabad FC,,In Stock
INV8016330,P697385,Brand_3,346,Pune FC,,In Stock
INV2794258,P621454,Brand_33,3,Hyderabad FC,2026-03-25,Low Stock
INV7771614,P947759,Brand_34,44,Mumbai FC,2026-02-26,Low Stock
INV2391755,P109357,Brand_38,201,Pune FC,,In Stock
INV5718546,P485081,Brand_15,149,Delhi FC,,In Stock
INV1337681,P030743,Brand_25,191,Mumbai FC,,In Stock
INV2477659,P920517,Brand_12,96,Hyderabad FC,,In Stock
INV3193007,P171934,Brand_29,493,Delhi FC,,In Stock
INV1870639,P797136,Brand_18,406,Pune FC,,In Stock
INV9079208,P485856,Brand_18,29,Chennai FC,2026-03-16,Low Stock
INV8192725,P958977,Brand_29,394,Mumbai FC,,In Stock
INV4755676,P473319,Brand_50,452,Hyderabad FC,,In Stock
INV1257881,P809491,Brand_6,341,Mumbai FC,,In Stock
INV6301226,P140251,Brand_44,20,Chennai FC,2026-03-22,Low Stock
INV8052527,P304933,Brand_15,248,Mumbai FC,,In Stock
INV8823992,P938228,Brand_25,173,Pune FC,,In Stock
INV2346380,P616760,Brand_29,343,Pune FC,,In Stock
INV9188726,P463178,Brand_19,179,Pune FC,,In Stock
INV1208272,P364715,Brand_21,110,Bangalore FC,,In Stock
INV7049208,P612644,Brand_27,483,Hyderabad FC,,In Stock
INV4463059,P279988,Brand_15,203,Delhi FC,,In Stock
INV1165903,P139876,Brand_6,307,Chennai FC,,In Stock
INV1476817,P323658,Brand_30,9,Chennai FC,2026-02-20,Low Stock
INV1547214,P177688,Brand_11,291,Pune FC,,In Stock
INV1948592,P967832,Brand_34,372,Bangalore FC,,In Stock
INV1178607,P296765,Brand_10,423,Hyderabad FC,,In Stock
INV2178494,P227703,Brand_39,419,Delhi FC,,In Stock
INV5591336,P993356,Brand_18,348,Chennai FC,,In Stock
INV5691453,P386749,Brand_5,246,Bangalore FC,,In Stock
INV5027312,P373284,Brand_50,329,Mumbai FC,,In Stock
INV4142219,P813999,Brand_3,85,Bangalore FC,,In Stock
INV5397354,P388651,Brand_20,383,Pune FC,,In Stock
INV5877864,P289650,Brand_50,476,Hyderabad FC,,In Stock
INV4969407,P469009,Brand_41,88,Chennai FC,,In Stock
INV4957129,P298547,Brand_46,147,Pune FC,,In Stock
INV6230662,P092846,Brand_5,168,Delhi FC,,In Stock
INV2497617,P371945,Brand_27,141,Bangalore FC,,In Stock
INV9069271,P068801,Brand_47,131,Hyderabad FC,,In Stock
INV6637665,P499756,Brand_46,188,Hyderabad FC,,In Stock
INV5119087,P963901,Brand_29,303,Hyderabad FC,,In Stock
INV9303595,P778720,Brand_25,53,Chennai FC,,In Stock
INV4592851,P790405,Brand_41,13,Pune FC,2026-03-25,Low Stock
INV8773170,P371005,Brand_22,163,Mumbai FC,,In Stock
INV1175295,P903880,Brand_45,396,Chennai FC,,In Stock
INV9744283,P103193,Brand_12,54,Delhi FC,,In Stock
INV2901363,P725062,Brand_14,378,Chennai FC,,In Stock
INV2151216,P049498,Brand_34,117,Bangalore FC,,In Stock
INV8068851,P309523,Brand_36,107,Pune FC,,In Stock
INV6237666,P307608,Brand_10,363,Mumbai FC,,In Stock
INV6886506,P930246,Brand_3,391,Pune FC,,In Stock
INV2556722,P318394,Brand_34,139,Chennai FC,,In Stock
INV1109966,P464590,Brand_8,362,Chennai FC,,In Stock
INV2146964,P609682,Brand_20,438,Chennai FC,,In Stock
INV1600332,P209340,Brand_8,241,Bangalore FC,,In Stock
INV3378204,P715151,Brand_12,408,Mumbai FC,,In Stock
INV9456043,P393237,Brand_24,264,Pune FC,,In Stock
INV2477343,P570270,Brand_13,152,Mumbai FC,,In Stock
INV4622602,P596460,Brand_26,91,Bangalore FC,,In Stock
INV7135425,P191934,Brand_34,486,Chennai FC,,In Stock
INV5095837,P767562,Brand_3,69,Bangalore FC,,In Stock
INV4849517,P509737,Brand_40,443,Bangalore FC,,In Stock
INV3225829,P691987,Brand_42,222,Bangalore FC,,In Stock
INV7572091,P884244,Brand_44,446,Chennai FC,,In Stock
INV1754695,P601046,Brand_33,236,Delhi FC,,In Stock
INV8384381,P550615,Brand_46,363,Bangalore FC,,In Stock
INV6858676,P990740,Brand_47,126,Pune FC,,In Stock
INV6784747,P976813,Brand_30,255,Mumbai FC,,In Stock
INV3634476,P122118,Brand_5,193,Mumbai FC,,In Stock
INV9769517,P695960,Brand_15,207,Pune FC,,In Stock
INV3130284,P340247,Brand_5,173,Mumbai FC,,In Stock
INV3812099,P102641,Brand_48,228,Hyderabad FC,,In Stock
INV6541977,P051601,Brand_24,198,Bangalore FC,,In Stock
INV8184878,P967925,Brand_2,70,Bangalore FC,,In Stock
INV1604595,P379540,Brand_46,15,Pune FC,2026-04-17,Low Stock
INV5617055,P195714,Brand_1,414,Bangalore FC,,In Stock
INV5865391,P138960,Brand_36,36,Mumbai FC,2026-03-21,Low Stock
INV3300676,P688395,Brand_37,129,Delhi FC,,In Stock
INV8698991,P162136,Brand_49,369,Delhi FC,,In Stock
INV4221628,P343818,Brand_9,329,Pune FC,,In Stock
INV1528959,P977181,Brand_24,441,Delhi FC,,In Stock
INV1969151,P897553,Brand_6,449,Bangalore FC,,In Stock
INV9397169,P575527,Brand_12,345,Bangalore FC,,In Stock
INV9463433,P837901,Brand_12,287,Delhi FC,,In Stock
INV8249769,P246242,Brand_3,37,Chennai FC,2026-04-15,Low Stock
INV3570544,P425373,Brand_21,336,Delhi FC,,In Stock
INV6698784,P159179,Brand_25,289,Delhi FC,,In Stock
INV4936587,P156976,Brand_47,82,Pune FC,,In Stock
INV6749929,P452374,Brand_42,391,Hyderabad FC,,In Stock
INV6143138,P577207,Brand_39,64,Bangalore FC,,In Stock
INV8545277,P155937,Brand_31,375,Bangalore FC,,In Stock
INV2687830,P137070,Brand_48,481,Pune FC,,In Stock
INV3163114,P581712,Brand_23,137,Delhi FC,,In Stock
INV9762416,P210127,Brand_16,95,Chennai FC,,In Stock
INV7780573,P059842,Brand_23,328,Chennai FC,,In Stock
INV6862412,P538200,Brand_5,69,Mumbai FC,,In Stock
INV5088557,P930952,Brand_10,7,Mumbai FC,2026-04-04,Low Stock
INV9084477,P072927,Brand_38,337,Hyderabad FC,,In Stock
INV1576043,P634613,Brand_30,166,Delhi FC,,In Stock
INV4011007,P639804,Brand_20,132,Pune FC,,In Stock
INV1007827,P538283,Brand_50,184,Chennai FC,,In Stock
INV4311523,P105710,Brand_32,360,Delhi FC,,In Stock
INV1416189,P842112,Brand_34,28,Delhi FC,2026-03-28,Low Stock
INV1271874,P955497,Brand_38,311,Mumbai FC,,In Stock
INV7851881,P883604,Brand_24,448,Chennai FC,,In Stock
INV5625363,P931457,Brand_49,133,Mumbai FC,,In Stock
INV1349616,P288832,Brand_36,434,Chennai FC,,In Stock
INV6220692,P788974,Brand_39,272,Mumbai FC,,In Stock
INV4457935,P313489,Brand_10,309,Pune FC,,In Stock
INV9853647,P500052,Brand_42,243,Delhi FC,,In Stock
INV3296134,P025434,Brand_30,47,Delhi FC,2026-03-12,Low Stock
INV2343784,P126592,Brand_46,394,Chennai FC,,In Stock
INV8264541,P539866,Brand_31,357,Bangalore FC,,In Stock
INV6168881,P229955,Brand_26,68,Chennai FC,,In Stock
INV4156066,P132917,Brand_49,16,Hyderabad FC,2026-03-28,Low Stock
INV1846349,P985792,Brand_5,140,Hyderabad FC,,In Stock
INV7404977,P195510,Brand_30,486,Delhi FC,,In Stock
INV1417444,P853313,Brand_45,217,Chennai FC,,In Stock
INV3889138,P902106,Brand_18,117,Mumbai FC,,In Stock
INV6918166,P386749,Brand_5,333,Mumbai FC,,In Stock
INV2252069,P067747,Brand_13,140,Pune FC,,In Stock
INV4563091,P367200,Brand_41,60,Mumbai FC,,In Stock
INV7939043,P975851,Brand_30,45,Pune FC,2026-03-17,Low Stock
INV7775269,P939629,Brand_29,199,Bangalore FC,,In Stock
INV7058482,P112400,Brand_27,34,Pune FC,2026-03-25,Low Stock
INV7506607,P746292,Brand_9,379,Pune FC,,In Stock
INV4115828,P242206,Brand_32,37,Hyderabad FC,2026-03-07,Low Stock
INV5027197,P728742,Brand_16,179,Hyderabad FC,,In Stock
INV5197440,P637291,Brand_33,493,Hyderabad FC,,In Stock
INV8901047,P738759,Brand_6,449,Chennai FC,,In Stock
INV2454623,P699648,Brand_44,58,Bangalore FC,,In Stock
INV5428937,P497235,Brand_24,41,Mumbai FC,2026-02-22,Low Stock
INV4378595,P367175,Brand_32,307,Mumbai FC,,In Stock
INV4808382,P282182,Brand_44,83,Chennai FC,,In Stock
INV5603556,P007028,Brand_6,337,Delhi FC,,In Stock
INV5459153,P358603,Brand_9,260,Mumbai FC,,In Stock
INV4247576,P377893,Brand_40,260,Chennai FC,,In Stock
INV2193983,P034895,Brand_37,404,Pune FC,,In Stock
INV1644383,P901776,Brand_47,233,Chennai FC,,In Stock
INV3535240,P226272,Brand_49,485,Chennai FC,,In Stock
INV2420896,P024328,Brand_34,283,Hyderabad FC,,In Stock
INV2577256,P650484,Brand_39,201,Hyderabad FC,,In Stock
INV2440575,P370395,Brand_36,357,Bangalore FC,,In Stock
INV9013780,P138766,Brand_32,162,Bangalore FC,,In Stock
INV1083433,P861895,Brand_31,333,Hyderabad FC,,In Stock
INV1592535,P700082,Brand_20,499,Hyderabad FC,,In Stock
INV7280794,P599662,Brand_25,410,Chennai FC,,In Stock
INV1477188,P928797,Brand_48,343,Delhi FC,,In Stock
INV7053166,P594781,Brand_3,165,Pune FC,,In Stock
INV5928000,P330794,Brand_14,335,Mumbai FC,,In Stock
INV8061790,P435336,Brand_46,446,Bangalore FC,,In Stock
INV4303989,P130146,Brand_23,348,Bangalore FC,,In Stock
INV3664010,P252842,Brand_9,405,Bangalore FC,,In Stock
INV5860292,P356484,Brand_11,232,Pune FC,,In Stock
INV7845373,P412398,Brand_44,383,Delhi FC,,In Stock
INV4312038,P555730,Brand_40,33,Chennai FC,2026-03-01,Low Stock
INV5151616,P277376,Brand_17,181,Pune FC,,In Stock
INV1135292,P206229,Brand_8,61,Pune FC,,In Stock
INV3286363,P608682,Brand_7,478,Mumbai FC,,In Stock
INV2585018,P061668,Brand_20,75,Pune FC,,In Stock
INV7345001,P017962,Brand_48,203,Hyderabad FC,,In Stock
INV9152063,P475770,Brand_19,373,Hyderabad FC,,In Stock
INV2465219,P415055,Brand_19,479,Delhi FC,,In Stock
INV4224828,P011345,Brand_18,83,Pune FC,,In Stock
INV9177834,P979993,Brand_31,303,Bangalore FC,,In Stock
INV4228046,P008081,Brand_1,42,Mumbai FC,2026-02-27,Low Stock
INV2952416,P161995,Brand_25,308,Pune FC,,In Stock
INV4542092,P162136,Brand_49,412,Pune FC,,In Stock
INV6015580,P461400,Brand_16,291,Mumbai FC,,In Stock
INV5039130,P468597,Brand_22,453,Hyderabad FC,,In Stock
INV9811442,P790838,Brand_13,11,Chennai FC,2026-03-27,Low Stock
INV4689244,P870882,Brand_35,301,Hyderabad FC,,In Stock
INV1784192,P226206,Brand_39,449,Bangalore FC,,In Stock
INV9615492,P390186,Brand_32,330,Pune FC,,In Stock
INV4690172,P533864,Brand_6,176,Delhi FC,,In Stock
INV9873109,P126015,Brand_33,110,Delhi FC,,In Stock
INV5349639,P367238,Brand_14,220,Bangalore FC,,In Stock
INV2207829,P866019,Brand_18,466,Hyderabad FC,,In Stock
INV5412986,P846456,Brand_43,8,Mumbai FC,2026-04-12,Low Stock
INV7097035,P491320,Brand_21,485,Bangalore FC,,In Stock
INV1311401,P055469,Brand_30,41,Mumbai FC,2026-02-28,Low Stock
INV6993297,P764252,Brand_22,181,Bangalore FC,,In Stock
INV7322455,P405844,Brand_16,140,Pune FC,,In Stock
INV6214870,P702367,Brand_20,420,Hyderabad FC,,In Stock
INV6296175,P334436,Brand_22,409,Chennai FC,,In Stock
INV4633239,P746207,Brand_16,138,Hyderabad FC,,In Stock
INV3828451,P476737,Brand_39,149,Delhi FC,,In Stock
INV6889899,P478206,Brand_35,196,Bangalore FC,,In Stock
INV5241145,P296631,Brand_20,460,Pune FC,,In Stock
INV9196188,P521388,Brand_46,453,Bangalore FC,,In Stock
INV1331823,P626882,Brand_26,326,Chennai FC,,In Stock
INV8780360,P517363,Brand_27,382,Delhi FC,,In Stock
INV8632751,P305238,Brand_48,34,Bangalore FC,2026-03-13,Low Stock
INV8263582,P636097,Brand_46,0,Mumbai FC,2026-03-14,Out of Stock
INV9893841,P877587,Brand_6,416,Chennai FC,,In Stock
INV2619382,P130725,Brand_13,462,Pune FC,,In Stock
INV2719131,P084689,Brand_32,43,Hyderabad FC,2026-04-06,Low Stock
INV2132835,P839012,Brand_29,297,Pune FC,,In Stock
INV6054730,P897639,Brand_17,121,Chennai FC,,In Stock
INV2741502,P212808,Brand_2,122,Mumbai FC,,In Stock
INV7607883,P399662,Brand_21,301,Mumbai FC,,In Stock
INV5329996,P885007,Brand_25,274,Delhi FC,,In Stock
INV1026985,P263673,Brand_45,329,Chennai FC,,In Stock
INV1736202,P302460,Brand_40,384,Mumbai FC,,In Stock
INV5831302,P277087,Brand_5,33,Mumbai FC,2026-03-21,Low Stock
INV8137948,P428029,Brand_28,15,Hyderabad FC,2026-04-02,Low Stock
INV3147058,P176642,Brand_10,254,Delhi FC,,In Stock
INV3963285,P164278,Brand_48,130,Pune FC,,In Stock
INV5051876,P581844,Brand_29,407,Mumbai FC,,In Stock
INV5458970,P786880,Brand_9,69,Hyderabad FC,,In Stock
INV6435578,P444594,Brand_9,280,Bangalore FC,,In Stock
INV9982963,P953677,Brand_9,465,Chennai FC,,In Stock
INV1825768,P327809,Brand_22,387,Chennai FC,,In Stock
INV8407986,P146497,Brand_37,195,Mumbai FC,,In Stock
INV7143951,P148561,Brand_11,85,Chennai FC,,In Stock
INV6396485,P156528,Brand_12,37,Chennai FC,2026-03-28,Low Stock
INV4011976,P112023,Brand_16,284,Hyderabad FC,,In Stock
INV1129266,P476536,Brand_1,433,Pune FC,,In Stock
INV8313466,P450641,Brand_30,467,Bangalore FC,,In Stock
INV9746279,P689517,Brand_49,419,Mumbai FC,,In Stock
INV8067786,P560461,Brand_11,53,Pune FC,,In Stock
INV6753329,P401445,Brand_44,13,Bangalore FC,2026-03-01,Low Stock
INV1577563,P764856,Brand_29,274,Bangalore FC,,In Stock
INV7197479,P114642,Brand_15,161,Hyderabad FC,,In Stock
INV3607103,P582034,Brand_49,1,Hyderabad FC,2026-02-22,Low Stock
INV9002856,P780371,Brand_30,117,Pune FC,,In Stock
INV1808799,P589861,Brand_30,365,Hyderabad FC,,In Stock
INV3525789,P368159,Brand_5,435,Mumbai FC,,In Stock
INV3460516,P217107,Brand_3,7,Pune FC,2026-04-09,Low Stock
INV6988886,P665555,Brand_41,344,Pune FC,,In Stock
INV4685084,P352909,Brand_24,231,Delhi FC,,In Stock
INV9286489,P880219,Brand_4,229,Hyderabad FC,,In Stock
INV6450790,P944456,Brand_20,103,Delhi FC,,In Stock
INV9641333,P486754,Brand_27,397,Bangalore FC,,In Stock
INV1363725,P012158,Brand_23,484,Mumbai FC,,In Stock
INV9746604,P246576,Brand_33,11,Mumbai FC,2026-02-26,Low Stock
INV8491601,P173132,Brand_34,410,Bangalore FC,,In Stock
INV1610972,P697913,Brand_35,50,Delhi FC,,In Stock
INV2449586,P437145,Brand_20,389,Bangalore FC,,In Stock
INV4795479,P845369,Brand_43,164,Bangalore FC,,In Stock
INV1314730,P238238,Brand_4,335,Delhi FC,,In Stock
INV1861177,P455171,Brand_19,395,Delhi FC,,In Stock
INV9162036,P762771,Brand_49,217,Chennai FC,,In Stock
INV8334531,P724372,Brand_27,208,Pune FC,,In Stock
INV7329206,P893256,Brand_38,85,Mumbai FC,,In Stock
INV7902999,P938356,Brand_47,443,Mumbai FC,,In Stock
INV6913801,P346173,Brand_34,92,Hyderabad FC,,In Stock
INV5196923,P187469,Brand_33,159,Delhi FC,,In Stock
INV3799857,P785549,Brand_42,42,Delhi FC,2026-04-16,Low Stock
INV6390101,P188221,Brand_6,80,Delhi FC,,In Stock
INV2970722,P237030,Brand_23,143,Mumbai FC,,In Stock
INV8435470,P558873,Brand_7,158,Mumbai FC,,In Stock
INV5736576,P833487,Brand_8,317,Hyderabad FC,,In Stock
INV4827025,P124923,Brand_33,66,Bangalore FC,,In Stock
INV4484928,P665904,Brand_10,254,Hyderabad FC,,In Stock
INV8050538,P208366,Brand_5,97,Mumbai FC,,In Stock
INV5925063,P923478,Brand_1,44,Hyderabad FC,2026-03-28,Low Stock
INV1998511,P856904,Brand_41,18,Hyderabad FC,2026-03-29,Low Stock
INV8992252,P952894,Brand_43,127,Mumbai FC,,In Stock
INV9973654,P051170,Brand_10,263,Hyderabad FC,,In Stock
INV4590905,P739026,Brand_39,214,Chennai FC,,In Stock
INV6640740,P761816,Brand_18,106,Hyderabad FC,,In Stock
INV2854608,P752128,Brand_20,499,Chennai FC,,In Stock
INV5574238,P235185,Brand_3,92,Delhi FC,,In Stock
INV2877973,P730265,Brand_34,405,Chennai FC,,In Stock
INV4045593,P845762,Brand_12,404,Mumbai FC,,In Stock
INV7961590,P210009,Brand_1,319,Bangalore FC,,In Stock
INV8053049,P398885,Brand_25,143,Chennai FC,,In Stock
INV6024093,P883004,Brand_25,57,Delhi FC,,In Stock
INV3227697,P335467,Brand_20,412,Chennai FC,,In Stock
INV3287028,P701997,Brand_22,354,Hyderabad FC,,In Stock
INV6270383,P303060,Brand_5,237,Chennai FC,,In Stock
INV4972573,P168290,Brand_38,132,Mumbai FC,,In Stock
INV6300585,P386914,Brand_46,191,Chennai FC,,In Stock
INV1742285,P555030,Brand_28,366,Hyderabad FC,,In Stock
INV1372305,P905519,Brand_42,68,Mumbai FC,,In Stock
INV6528170,P329402,Brand_23,9,Mumbai FC,2026-03-22,Low Stock
INV7072393,P699566,Brand_20,74,Chennai FC,,In Stock
INV3097227,P430721,Brand_21,33,Bangalore FC,2026-03-21,Low Stock
INV7881090,P331761,Brand_13,26,Delhi FC,2026-02-27,Low Stock
INV3915469,P972539,Brand_39,29,Pune FC,2026-04-07,Low Stock
INV2038404,P763027,Brand_46,218,Mumbai FC,,In Stock
INV9597646,P140522,Brand_22,497,Chennai FC,,In Stock
INV4408588,P701556,Brand_6,70,Chennai FC,,In Stock
INV6544164,P620708,Brand_47,45,Mumbai FC,2026-04-11,Low Stock
INV2557627,P806696,Brand_30,35,Delhi FC,2026-02-23,Low Stock
INV2306667,P249175,Brand_18,288,Chennai FC,,In Stock
INV7824003,P902856,Brand_44,54,Delhi FC,,In Stock
INV7283040,P163426,Brand_28,103,Pune FC,,In Stock
INV4082940,P574089,Brand_33,41,Mumbai FC,2026-02-23,Low Stock
INV4226355,P646975,Brand_32,394,Hyderabad FC,,In Stock
INV8621532,P548268,Brand_18,173,Bangalore FC,,In Stock
INV9097407,P728504,Brand_32,143,Mumbai FC,,In Stock
INV2599254,P793753,Brand_49,17,Hyderabad FC,2026-03-15,Low Stock
INV9686807,P124637,Brand_28,238,Bangalore FC,,In Stock
INV2313232,P450319,Brand_19,70,Pune FC,,In Stock
INV2472715,P315482,Brand_46,227,Delhi FC,,In Stock
INV3284421,P794270,Brand_26,38,Pune FC,2026-03-13,Low Stock
INV6224816,P935073,Brand_5,393,Bangalore FC,,In Stock
INV7689277,P350294,Brand_21,476,Mumbai FC,,In Stock
INV6909073,P227422,Brand_36,146,Pune FC,,In Stock
INV9939376,P766471,Brand_40,268,Hyderabad FC,,In Stock
INV2646404,P904214,Brand_2,457,Mumbai FC,,In Stock
INV1113042,P871237,Brand_11,55,Chennai FC,,In Stock
INV2322683,P530257,Brand_24,185,Bangalore FC,,In Stock
INV6183005,P573481,Brand_29,8,Chennai FC,2026-04-17,Low Stock
INV5719669,P744611,Brand_8,24,Bangalore FC,2026-02-21,Low Stock
INV7525408,P880208,Brand_40,320,Pune FC,,In Stock
INV7813481,P584124,Brand_38,272,Pune FC,,In Stock
INV7695738,P396401,Brand_39,423,Chennai FC,,In Stock
INV9150659,P822155,Brand_40,119,Mumbai FC,,In Stock
INV4814474,P297494,Brand_29,224,Delhi FC,,In Stock
INV9255447,P836584,Brand_42,4,Mumbai FC,2026-03-16,Low Stock
INV9157647,P252477,Brand_22,341,Chennai FC,,In Stock
INV8438371,P269392,Brand_32,1,Chennai FC,2026-04-02,Low Stock
INV2405355,P570270,Brand_13,403,Bangalore FC,,In Stock
INV6011164,P914378,Brand_40,170,Hyderabad FC,,In Stock
INV7561069,P491468,Brand_31,62,Bangalore FC,,In Stock
INV7788552,P337802,Brand_21,382,Hyderabad FC,,In Stock
INV2246706,P316240,Brand_35,100,Chennai FC,,In Stock
INV4847291,P266390,Brand_32,307,Mumbai FC,,In Stock
INV6526529,P836154,Brand_45,424,Mumbai FC,,In Stock
INV2791939,P962857,Brand_16,289,Hyderabad FC,,In Stock
INV9996231,P892924,Brand_14,402,Pune FC,,In Stock
INV6417487,P834117,Brand_29,65,Hyderabad FC,,In Stock
INV8105438,P535478,Brand_9,405,Mumbai FC,,In Stock
INV7175725,P568664,Brand_6,126,Mumbai FC,,In Stock
INV8006621,P433659,Brand_36,27,Bangalore FC,2026-02-24,Low Stock
INV3570432,P498593,Brand_15,410,Chennai FC,,In Stock
INV4430829,P205318,Brand_37,419,Delhi FC,,In Stock
INV8362972,P438104,Brand_21,88,Delhi FC,,In Stock
INV2713633,P132809,Brand_25,146,Chennai FC,,In Stock
INV4258444,P015586,Brand_44,478,Mumbai FC,,In Stock
INV4590280,P456271,Brand_36,219,Mumbai FC,,In Stock
INV3725276,P138081,Brand_40,132,Pune FC,,In Stock
INV7849184,P972193,Brand_7,425,Bangalore FC,,In Stock
INV3236702,P068398,Brand_22,103,Pune FC,,In Stock
INV9669449,P041025,Brand_22,33,Bangalore FC,2026-04-05,Low Stock
INV5755899,P866463,Brand_35,288,Chennai FC,,In Stock
INV8351745,P752106,Brand_45,17,Hyderabad FC,2026-03-11,Low Stock
INV7322977,P972954,Brand_29,107,Mumbai FC,,In Stock
INV9343348,P530257,Brand_24,467,Delhi FC,,In Stock
INV4149919,P768151,Brand_10,67,Chennai FC,,In Stock
INV5052535,P506855,Brand_24,197,Delhi FC,,In Stock
INV9454599,P826511,Brand_35,73,Chennai FC,,In Stock
INV1212230,P237318,Brand_39,286,Bangalore FC,,In Stock
INV2971915,P412398,Brand_44,269,Bangalore FC,,In Stock
INV9613618,P292141,Brand_46,195,Hyderabad FC,,In Stock
INV3838567,P081790,Brand_44,59,Chennai FC,,In Stock
INV4232321,P084788,Brand_23,171,Pune FC,,In Stock
INV7061247,P681624,Brand_13,173,Mumbai FC,,In Stock
INV9570061,P844138,Brand_32,274,Chennai FC,,In Stock
INV1582047,P195054,Brand_22,303,Mumbai FC,,In Stock
INV3376769,P985792,Brand_5,471,Mumbai FC,,In Stock
INV8061782,P778899,Brand_16,250,Hyderabad FC,,In Stock
INV7743382,P213251,Brand_23,324,Mumbai FC,,In Stock
INV5358203,P066395,Brand_12,83,Bangalore FC,,In Stock
INV9842276,P990931,Brand_15,287,Chennai FC,,In Stock
INV4104921,P323658,Brand_30,417,Delhi FC,,In Stock
INV8000225,P554125,Brand_48,488,Hyderabad FC,,In Stock
INV8258116,P730486,Brand_19,65,Delhi FC,,In Stock
INV6830879,P665253,Brand_20,451,Pune FC,,In Stock
INV4302923,P748921,Brand_31,429,Chennai FC,,In Stock
INV9855179,P679864,Brand_39,170,Chennai FC,,In Stock
INV7405881,P282764,Brand_4,168,Mumbai FC,,In Stock
INV5993424,P082105,Brand_3,122,Delhi FC,,In Stock
INV5336995,P061960,Brand_37,132,Pune FC,,In Stock
INV6418680,P138275,Brand_41,160,Delhi FC,,In Stock
INV5462081,P629223,Brand_41,134,Bangalore FC,,In Stock
INV4470531,P290622,Brand_33,306,Delhi FC,,In Stock
INV2926205,P026303,Brand_36,165,Hyderabad FC,,In Stock
INV4329395,P099893,Brand_48,393,Delhi FC,,In Stock
INV4751146,P964386,Brand_19,437,Pune FC,,In Stock
INV2396288,P817258,Brand_45,303,Pune FC,,In Stock
INV8591777,P911337,Brand_26,400,Hyderabad FC,,In Stock
INV5273841,P997695,Brand_4,145,Pune FC,,In Stock
INV4116150,P296765,Brand_10,278,Chennai FC,,In Stock
INV2345890,P454597,Brand_8,376,Chennai FC,,In Stock
INV8040868,P879867,Brand_48,118,Bangalore FC,,In Stock
INV4131469,P090618,Brand_5,138,Bangalore FC,,In Stock
INV2373924,P728811,Brand_42,483,Chennai FC,,In Stock
INV1546381,P773925,Brand_10,124,Mumbai FC,,In Stock
INV7979902,P774108,Brand_29,242,Pune FC,,In Stock
INV8204118,P078106,Brand_24,116,Hyderabad FC,,In Stock
INV8458713,P285442,Brand_38,381,Pune FC,,In Stock
INV3287737,P039057,Brand_35,34,Chennai FC,2026-03-23,Low Stock
INV7068836,P589095,Brand_10,402,Mumbai FC,,In Stock
INV5005419,P592117,Brand_4,133,Bangalore FC,,In Stock
INV2745560,P245976,Brand_35,321,Chennai FC,,In Stock
INV2483127,P221301,Brand_5,51,Delhi FC,,In Stock
INV6134712,P418491,Brand_30,193,Pune FC,,In Stock
INV5138973,P640393,Brand_39,209,Mumbai FC,,In Stock
INV3827128,P202044,Brand_30,120,Delhi FC,,In Stock
INV9718482,P050936,Brand_8,39,Bangalore FC,2026-03-09,Low Stock
INV3411629,P409901,Brand_50,384,Chennai FC,,In Stock
INV8748536,P727546,Brand_7,225,Mumbai FC,,In Stock
INV8322928,P222106,Brand_21,196,Pune FC,,In Stock
INV4459318,P213365,Brand_19,261,Chennai FC,,In Stock
INV4721992,P451875,Brand_2,316,Delhi FC,,In Stock
INV2394898,P883054,Brand_16,251,Bangalore FC,,In Stock
INV4235597,P790651,Brand_23,13,Mumbai FC,2026-02-22,Low Stock
INV2645771,P584124,Brand_38,206,Pune FC,,In Stock
INV4592103,P659051,Brand_4,151,Hyderabad FC,,In Stock
INV3537473,P677124,Brand_45,110,Chennai FC,,In Stock
INV4039344,P764856,Brand_29,301,Pune FC,,In Stock
INV6608937,P453137,Brand_14,162,Hyderabad FC,,In Stock
INV9610724,P373025,Brand_23,219,Bangalore FC,,In Stock
