order_id,order_date,customer_id,product_id,units_sold,total_sales,payment_method,order_status
O8809590,2024-02-28,98006765,P905519,4,4197.2,Card,Returned
O7101194,2024-08-31,78208996,P945383,3,2847.15,UPI,Returned
O7900335,2024-10-31,26226561,P180886,3,2338.2,Card,Delivered
O6861017,2024-10-06,78705355,P923127,4,1398.0,Wallet,Cancelled
O7690627,2024-08-29,66962653,P616097,1,1599.2,UPI,Returned
O6146495,2024-04-19,77917772,P732515,2,3798.1,COD,Delivered
O1647300,2024-02-15,64170197,P219902,4,2997.0,UPI,Returned
O2866946,2024-01-09,65782210,P117911,3,1047.9,Card,Returned
O1449724,2025-01-07,49945233,P806362,1,999.5,Wallet,Cancelled
O4658420,2024-05-13,86315626,P493129,1,1399.3,UPI,Delivered
O5069505,2024-08-08,12392754,P480912,4,5396.4,UPI,Cancelled
O7546688,2024-10-15,35226622,P207183,3,3598.2,Card,Returned
O9042231,2024-08-09,19492671,P912521,2,1999.0,Card,Returned
O7040735,2024-01-01,73224605,P348901,2,1258.2,Card,Delivered
O5917289,2024-04-05,74519127,P373302,2,499.0,COD,Cancelled
O5664315,2024-08-10,77419998,P922417,1,2124.15,Card,Cancelled
O2447790,2024-12-23,97174568,P515085,1,594.15,Wallet,Returned
O5958317,2024-09-29,59780549,P290438,1,299.4,Wallet,Cancelled
O8233685,2025-02-03,76925089,P412816,4,1998.0,COD,Cancelled
O4326078,2024-12-23,22810774,P491320,3,1498.5,UPI,Delivered
O9063019,2024-07-02,66656486,P304332,1,1699.15,UPI,Returned
O7060614,2024-07-30,11117978,P107912,1,1249.5,COD,Returned
O2929132,2024-07-06,10616465,P813079,3,3748.5,COD,Cancelled
O4994480,2024-04-06,22302424,P409955,2,3998.4,Wallet,Cancelled
O9747266,2025-01-24,53451570,P941458,4,1397.2,UPI,Returned
O1232815,2024-09-12,16007638,P993484,3,1122.75,Card,Returned
O9470068,2024-08-10,54638280,P416574,4,7497.0,UPI,Cancelled
O4287544,2024-05-28,86587868,P782319,1,1699.15,Wallet,Cancelled
O4410169,2025-01-29,55150397,P826899,3,3598.2,Card,Returned
O5035678,2024-12-13,31125485,P747663,3,3117.6,UPI,Returned
O8318182,2024-06-09,91729172,P538829,2,3498.6,Wallet,Cancelled
O6812131,2024-05-05,92489354,P170447,2,848.3,Wallet,Delivered
O2649897,2025-01-26,32556772,P591535,2,4248.3,COD,Returned
O2476440,2024-01-05,91656275,P048190,4,5696.2,Card,Returned
O6427899,2024-08-13,91996630,P071712,3,6372.45,Wallet,Cancelled
O4113182,2024-08-03,98699221,P565757,3,1498.5,COD,Delivered
O8707991,2024-01-06,72634542,P512891,4,5597.2,COD,Cancelled
O4347541,2025-02-02,77088242,P419358,1,499.5,Wallet,Delivered
O6515397,2024-06-03,28004323,P160653,3,2397.6,Card,Returned
O7864131,2025-01-25,40921421,P033151,2,3498.6,UPI,Cancelled
O4481875,2024-11-28,73117125,P804763,3,3748.5,Wallet,Returned
O6784767,2024-06-06,78843276,P415490,4,6396.8,COD,Delivered
O7508466,2024-11-16,62795896,P130664,3,5622.75,Card,Delivered
O4708306,2024-07-14,41683862,P642696,1,424.15,Card,Cancelled
O9591196,2024-11-16,98370967,P938288,3,3748.5,Wallet,Cancelled
O4750594,2024-03-09,93865614,P982963,3,5397.3,Card,Delivered
O5523374,2024-05-07,75955649,P730208,2,1558.8,Wallet,Cancelled
O6934077,2025-01-12,43266817,P732399,3,3597.6,COD,Cancelled
O5737360,2024-03-30,61797942,P829240,3,5247.9,COD,Cancelled
O3328998,2024-06-21,19985899,P093039,1,1874.25,Card,Returned
O7050421,2024-12-11,17647305,P157811,4,3637.2,Card,Returned
O8833606,2024-02-17,74220203,P578869,4,5696.2,Wallet,Returned
O2754642,2024-08-30,83452628,P529661,3,2338.2,COD,Delivered
O2609731,2024-07-01,98811922,P703210,3,1887.3,UPI,Cancelled
O6890295,2024-05-14,91252388,P474654,2,1118.4,Card,Returned
O8055974,2024-09-30,44089570,P011559,3,1572.75,UPI,Delivered
O3238192,2024-01-03,44125627,P633172,1,1749.3,Wallet,Delivered
O8273722,2024-10-07,53949627,P012158,4,2656.2,UPI,Delivered
O7405462,2024-06-17,60579616,P072262,1,1199.4,Card,Cancelled
O3053202,2024-04-07,21105692,P913177,4,1197.6,COD,Cancelled
O8701848,2024-03-06,78331578,P445476,3,5397.3,COD,Returned
O4348363,2024-02-18,37766587,P071034,1,799.2,UPI,Delivered
O6936087,2024-04-22,10612660,P055276,1,499.5,Wallet,Delivered
O3202684,2024-04-04,79743748,P388247,2,838.8,UPI,Returned
O7150581,2024-03-25,77230651,P837922,2,898.2,Card,Delivered
O4751436,2024-07-17,62431550,P240811,3,5997.6,Wallet,Delivered
O2770726,2024-06-08,53728804,P865582,3,2547.45,UPI,Cancelled
O9844441,2024-09-23,96693913,P814834,2,1499.0,UPI,Delivered
O1116919,2024-01-12,93561301,P420340,3,5097.45,Card,Delivered
O2164531,2024-12-26,93708529,P493129,2,2798.6,COD,Delivered
O7689422,2024-02-12,98544039,P454871,1,424.15,UPI,Cancelled
O9830651,2024-03-14,48095163,P202871,4,3897.0,Card,Delivered
O8037134,2024-05-19,26528099,P006698,1,1049.3,Wallet,Delivered
O8498988,2024-07-26,65676242,P648835,2,1999.0,Wallet,Delivered
O8229929,2024-09-15,38885419,P767574,1,1199.4,UPI,Delivered
O2199118,2024-05-27,43806058,P275781,1,524.25,COD,Returned
O2128837,2024-04-24,48305655,P398368,2,798.4,Wallet,Cancelled
O8965655,2024-02-26,87557713,P728848,1,1234.05,COD,Delivered
O3380788,2024-06-06,54557909,P818220,1,1104.15,Card,Delivered
O4243121,2024-07-10,32470199,P470574,1,599.4,COD,Delivered
O3900881,2024-08-13,46777411,P964909,1,349.3,Wallet,Cancelled
O8920447,2024-07-05,97384049,P486754,2,1798.2,COD,Returned
O3117563,2025-02-04,67144683,P716235,3,1782.45,Card,Returned
O1136615,2024-01-07,38225275,P827178,4,1596.8,Card,Delivered
O9975580,2024-11-01,25664813,P015650,4,4197.2,COD,Returned
O7804089,2024-05-28,15798512,P639778,1,1899.05,UPI,Returned
O9450955,2024-05-12,95830067,P531843,1,1799.1,UPI,Delivered
O6911140,2024-07-21,33879260,P057370,3,1677.6,Wallet,Cancelled
O8288546,2024-01-03,95214881,P587048,4,2998.0,COD,Returned
O2730864,2024-05-09,24856459,P377071,1,1874.25,Card,Cancelled
O1043874,2024-02-09,62966865,P157811,1,909.3,Card,Returned
O3064951,2024-04-19,21439874,P426853,3,1197.6,Wallet,Cancelled
O2660150,2024-08-07,56380841,P307194,2,2248.5,COD,Cancelled
O7495480,2024-12-06,43000458,P841038,1,419.4,COD,Delivered
O2760926,2025-01-21,97438724,P884248,3,3748.5,Card,Delivered
O1594406,2024-02-03,83261252,P726821,3,2998.5,Card,Cancelled
O6679452,2024-05-11,75267518,P491605,4,4497.0,Card,Delivered
O3679291,2024-03-30,97531278,P563475,4,2997.0,Wallet,Delivered
O2520051,2024-03-13,29498771,P602691,4,4197.2,COD,Cancelled
O5845552,2024-12-25,14245781,P057635,3,3822.45,Card,Delivered
O7508888,2024-10-22,26588738,P848579,2,2078.4,COD,Delivered
O5203379,2024-08-01,53033921,P747105,3,1677.6,Card,Cancelled
O8271023,2024-11-12,33256615,P038539,1,2124.15,COD,Returned
O4984438,2024-10-20,89236823,P425373,2,3798.1,UPI,Cancelled
O4182365,2024-01-27,78039935,P995411,3,7122.15,UPI,Delivered
O4030929,2024-03-02,33151512,P840389,4,3796.2,Card,Cancelled
O9934062,2024-01-28,62584182,P023607,2,4248.3,Wallet,Returned
O5128269,2024-09-26,60053027,P313454,2,1598.4,UPI,Cancelled
O2136812,2024-11-28,12818519,P940691,4,1896.2,COD,Delivered
O1040127,2024-01-03,46526999,P070198,3,2697.3,Card,Cancelled
O4375923,2024-03-17,62697626,P837434,2,4748.1,Card,Cancelled
O7845566,2024-09-30,81550243,P894319,4,1398.0,UPI,Returned
O5491213,2024-02-24,97362788,P048772,3,2248.5,COD,Returned
O9730679,2024-08-09,51001701,P636557,3,3598.2,UPI,Returned
O4265949,2024-10-08,36967358,P644645,3,3147.9,Wallet,Cancelled
O8141931,2024-05-23,65680702,P571154,1,399.2,UPI,Cancelled
O7325758,2024-01-24,94589607,P309462,2,3598.2,COD,Cancelled
O7867256,2024-10-05,13563466,P883210,4,2598.0,COD,Returned
O3393172,2024-12-28,52022539,P067471,1,749.25,Card,Cancelled
O4817465,2024-02-06,95970034,P487827,4,3117.6,Wallet,Cancelled
O5032398,2024-01-28,39021714,P617338,3,1948.5,COD,Cancelled
O4993954,2024-05-27,89310207,P899509,2,838.8,UPI,Delivered
O1676734,2024-11-19,70894668,P167536,1,1499.4,Card,Returned
O4590380,2024-06-08,73386909,P957229,4,2097.0,UPI,Cancelled
O2542878,2024-06-07,93025221,P990011,1,649.5,Wallet,Returned
O3514903,2024-02-06,48159679,P343380,1,1049.3,Card,Cancelled
O6210509,2024-08-18,18699944,P644404,2,999.0,Card,Returned
O9425873,2024-08-28,67221680,P301842,2,748.5,Card,Cancelled
O2201489,2024-08-29,49281383,P249731,3,1572.75,Card,Delivered
O1033028,2025-01-24,67889752,P931312,2,598.8,Wallet,Delivered
O6590446,2024-03-18,40041507,P200845,3,4497.75,Wallet,Cancelled
O1913416,2024-12-05,33900477,P335559,2,1118.4,Card,Delivered
O3262417,2024-11-17,66690342,P485818,3,1677.6,UPI,Delivered
O3578674,2024-06-19,65611476,P706156,4,2236.8,Wallet,Cancelled
O3465303,2024-04-15,49132792,P462833,4,4676.4,Card,Delivered
O2232235,2024-03-29,30353943,P529486,3,3147.9,Card,Cancelled
O4351831,2024-04-26,25068349,P882283,3,1782.45,COD,Returned
O2789493,2024-06-05,47494387,P962078,4,4197.2,UPI,Delivered
O1002007,2024-11-07,10194009,P978433,1,1399.3,COD,Returned
O8307141,2024-06-10,74696047,P654690,1,649.5,Card,Delivered
O2051822,2024-12-25,47506122,P505447,2,2499.0,Wallet,Cancelled
O1087462,2024-11-03,88995292,P695137,4,998.0,Card,Cancelled
O9666390,2024-04-14,25581642,P963924,2,948.1,Card,Cancelled
O9765024,2024-05-04,89114173,P574871,4,3396.6,UPI,Cancelled
O1797552,2024-02-22,26526506,P135042,4,4416.6,Wallet,Delivered
O4245879,2025-01-29,73101409,P450315,3,1047.9,Wallet,Cancelled
O9904416,2025-01-28,28111270,P891694,4,5396.4,UPI,Delivered
O1428303,2024-08-19,79523441,P736367,3,4498.2,Wallet,Returned
O3080454,2024-11-19,43608308,P090306,3,3372.75,Wallet,Cancelled
O3926803,2024-07-10,95453846,P117004,4,4197.2,COD,Delivered
O7608755,2024-10-26,90381785,P142601,4,2097.0,UPI,Returned
O6629135,2024-05-13,50178530,P336389,4,3597.6,Card,Delivered
O6634870,2024-02-26,94441367,P164684,1,1399.3,COD,Delivered
O2008165,2024-11-23,36992169,P133551,2,748.5,Card,Cancelled
O6140684,2024-04-20,40382245,P763565,4,4797.6,COD,Cancelled
O8798312,2024-07-15,95105177,P576007,4,1497.0,COD,Delivered
O3329448,2024-06-15,86372347,P665124,1,1499.25,COD,Delivered
O2993072,2024-01-25,57897915,P433294,3,5097.45,Wallet,Returned
O4644393,2024-10-30,53851655,P593198,3,1047.9,UPI,Cancelled
O8402313,2024-11-16,78089997,P562041,2,3598.2,Card,Returned
O6363762,2024-09-22,25416869,P046106,4,4796.8,COD,Returned
O6438169,2024-09-25,24346371,P541032,4,7497.0,Wallet,Delivered
O7770281,2025-01-31,38936069,P029791,3,2397.6,UPI,Cancelled
O5700935,2024-02-10,81767067,P097595,2,848.3,Wallet,Cancelled
O8776409,2024-11-11,70665796,P009667,4,5396.4,COD,Returned
O4247504,2024-06-08,71534801,P619145,4,998.0,COD,Delivered
O4438776,2024-04-11,26988211,P260176,1,249.5,COD,Delivered
O8560801,2024-03-26,84068730,P921438,2,2998.8,Wallet,Delivered
O3130875,2025-01-14,48113593,P830140,1,1234.05,COD,Returned
O9535312,2024-09-04,26319335,P703643,1,849.15,Card,Returned
O8872648,2024-01-14,54637259,P608682,3,5997.6,UPI,Returned
O1998911,2024-12-17,83084967,P161015,1,1049.3,COD,Delivered
O8297129,2024-01-17,62563839,P787557,3,1782.45,Card,Cancelled
O7261581,2024-03-19,30956141,P902235,4,4156.8,UPI,Returned
O5886953,2024-08-29,72907708,P938708,1,1349.1,Card,Cancelled
O9811539,2025-01-20,68553001,P570385,4,998.0,Wallet,Returned
O4973257,2024-09-07,99965138,P644939,1,1899.05,UPI,Delivered
O3323376,2024-06-28,14951234,P552760,2,1558.8,Wallet,Cancelled
O2409083,2024-08-22,76305500,P636553,2,1818.6,COD,Cancelled
O9913149,2024-11-06,41388548,P227289,1,2124.15,Card,Cancelled
O6473835,2024-04-04,98490737,P304554,4,4156.8,Card,Returned
O2597225,2024-09-16,48442618,P717971,4,7596.2,COD,Cancelled
O6741513,2024-02-04,96742411,P711734,3,1887.3,UPI,Returned
O4459294,2024-01-14,10284348,P199640,4,7196.4,COD,Cancelled
O2273708,2025-01-19,44240996,P506929,2,1048.5,Wallet,Returned
O7986047,2024-04-01,49657860,P151027,2,2998.8,COD,Delivered
O3446193,2024-07-08,94629970,P806175,2,598.8,Wallet,Cancelled
O6902718,2024-12-17,34131046,P497825,3,1572.75,COD,Delivered
O6909829,2024-01-04,40921676,P829273,2,1558.8,UPI,Delivered
O2153051,2025-01-24,42340188,P072894,2,1118.4,COD,Delivered
O1945027,2024-02-11,40018498,P254639,4,7996.8,Card,Delivered
O7033593,2024-10-05,91252388,P776693,3,4498.2,Wallet,Returned
O7306627,2024-05-28,15761988,P105968,3,1047.9,Card,Returned
O8602975,2024-05-11,76171022,P990902,1,424.15,UPI,Cancelled
O7341590,2025-01-19,79828233,P244674,3,1677.6,Card,Delivered
O5898140,2025-01-22,10265021,P654561,3,1677.6,COD,Returned
O5842790,2025-01-01,48145225,P341621,1,974.25,COD,Cancelled
O2755941,2024-06-04,13267400,P570471,2,2998.8,Wallet,Returned
O6046948,2024-07-26,99918243,P428093,2,4498.2,COD,Delivered
O4187090,2024-06-25,98766719,P482153,1,474.05,Wallet,Delivered
O6022108,2024-06-16,51453617,P878309,2,2698.2,Wallet,Cancelled
O4170840,2024-09-30,70270769,P458855,2,3398.3,UPI,Cancelled
O4668100,2024-07-23,89405620,P107250,1,1399.3,Card,Cancelled
O3902230,2024-06-25,66234281,P870882,2,1598.4,UPI,Delivered
O7463118,2024-05-16,63074909,P992535,2,1818.6,Card,Cancelled
O3317150,2025-01-14,52659262,P834762,1,1124.25,Wallet,Delivered
O6211739,2024-08-21,53153718,P795562,3,6747.3,Card,Cancelled
O9580354,2024-10-09,87951242,P687184,2,2998.5,COD,Delivered
O2166112,2024-05-09,78697538,P131121,3,5247.9,Wallet,Cancelled
O1412161,2024-04-28,97084915,P494444,1,999.5,Wallet,Cancelled
O2299294,2024-07-29,74576478,P104015,1,419.4,COD,Returned
O6124484,2024-11-23,61018571,P829609,4,7996.8,UPI,Cancelled
O6546213,2024-10-13,94523241,P773693,4,5696.2,Card,Returned
O7362386,2024-08-18,41131328,P915307,4,3196.8,Card,Delivered
O9909200,2024-02-15,95044568,P563824,4,7497.0,COD,Delivered
O8149122,2024-10-08,92488784,P669800,3,5622.75,COD,Cancelled
O6731795,2024-05-20,77868925,P366786,2,3198.4,UPI,Delivered
O6418568,2024-12-01,89864223,P644703,3,3372.75,Wallet,Cancelled
O6417901,2024-01-28,91212937,P529097,1,1399.3,COD,Delivered
O8640812,2025-01-10,91941820,P576234,1,749.5,UPI,Delivered
O9358114,2024-08-21,91029022,P506376,3,1467.9,UPI,Delivered
O1775679,2024-08-03,46634201,P200466,3,1122.75,UPI,Cancelled
O2934908,2024-02-21,13067414,P306240,2,699.0,UPI,Delivered
O8324883,2024-06-07,27519234,P753775,2,1698.3,Wallet,Delivered
O4688351,2025-01-29,15144482,P507184,2,798.4,UPI,Returned
O5591508,2024-10-23,11559431,P633943,1,2124.15,Wallet,Delivered
O6300872,2024-04-17,60903209,P419866,2,898.2,Card,Cancelled
O8744601,2024-08-11,95254188,P552359,2,2499.0,Wallet,Cancelled
O4841206,2024-02-03,14550822,P487480,1,1249.5,UPI,Returned
O6993189,2024-03-08,13633174,P345488,1,949.05,Wallet,Cancelled
O4466346,2024-06-24,19895603,P533457,1,349.3,COD,Cancelled
O6340861,2024-08-07,61718485,P861379,3,3372.75,UPI,Returned
O7317914,2024-02-08,76243251,P106818,1,1874.25,COD,Cancelled
O1107674,2024-10-26,31054666,P202871,1,974.25,Card,Delivered
O9326829,2024-05-25,99707397,P109391,1,749.25,COD,Delivered
O5049800,2024-03-16,60251527,P768618,1,949.05,COD,Cancelled
O6543231,2024-12-13,52027334,P321697,4,1596.8,COD,Returned
O6759369,2024-12-27,62205874,P792038,4,2797.2,Wallet,Returned
O9566571,2024-10-10,33067361,P688395,2,978.6,COD,Delivered
O1378248,2024-07-06,52797731,P193156,2,2848.1,Wallet,Cancelled
O1082091,2024-05-06,22088405,P180886,1,779.4,UPI,Cancelled
O7860231,2024-10-12,22371049,P126592,1,1899.05,Wallet,Delivered
O6550121,2024-08-28,49273884,P783446,2,3398.3,Wallet,Cancelled
O6968116,2024-04-17,50283831,P780507,4,4197.2,Wallet,Cancelled
O9940798,2024-07-08,83543883,P751871,2,1499.0,COD,Cancelled
O9762024,2024-09-29,35032512,P125417,4,5396.4,UPI,Cancelled
O9497711,2024-01-11,86520689,P672531,2,3398.3,UPI,Delivered
O9589631,2024-07-05,36692513,P945759,1,419.4,UPI,Cancelled
O7694947,2024-02-27,13226518,P465578,2,3798.1,COD,Returned
O6433479,2024-09-29,96840569,P538200,4,4197.2,Card,Cancelled
O2015159,2024-06-03,94654053,P992346,1,1899.05,Card,Delivered
O9730570,2024-05-19,60636975,P316240,4,4497.0,UPI,Cancelled
O7761160,2024-12-05,63306439,P249165,1,1499.4,Card,Returned
O7717181,2025-01-05,21692091,P731882,4,1497.0,UPI,Cancelled
O3810669,2024-01-30,94634106,P707626,4,9496.2,Card,Delivered
O1840279,2024-11-01,91675050,P358104,1,449.1,Wallet,Delivered
O9064396,2025-01-17,64792981,P392058,1,649.5,Wallet,Delivered
O6676783,2024-05-01,43366136,P850273,4,3196.8,Wallet,Delivered
O2530884,2024-03-02,20598148,P373118,1,664.05,Card,Cancelled
O1232361,2024-12-02,78329426,P343581,2,898.2,Card,Returned
O5168768,2024-09-04,69573617,P403043,3,5097.45,Card,Delivered
O3768570,2024-04-23,65455936,P152241,4,2097.0,Card,Returned
O1598358,2024-03-04,51817332,P820402,2,2499.0,UPI,Delivered
O5766944,2024-04-11,53679727,P948450,4,5997.0,COD,Cancelled
O3332963,2024-05-01,38528821,P472333,4,1957.2,UPI,Cancelled
O9109707,2024-01-27,16758800,P630052,1,779.4,Card,Cancelled
O4927735,2024-03-16,61184526,P038622,4,8496.6,Card,Delivered
O8323971,2024-04-05,38883974,P592069,2,1798.8,COD,Returned
O2888523,2024-09-24,58652937,P937554,4,4936.2,UPI,Returned
O3346261,2025-01-26,47732640,P933359,1,499.5,Wallet,Cancelled
O1436648,2024-10-25,42345362,P695191,4,8996.4,Card,Delivered
O8817072,2024-08-06,62979208,P200845,3,4497.75,COD,Cancelled
O7411569,2024-03-08,76012065,P504359,2,1818.6,COD,Delivered
O5512522,2024-08-20,99907477,P002422,1,699.3,Card,Cancelled
O6931638,2024-11-22,57388240,P412044,2,1398.6,Wallet,Delivered
O5915824,2024-08-28,87556220,P357546,2,598.8,Wallet,Cancelled
O3299652,2024-05-18,32458973,P822149,4,1998.0,UPI,Returned
O6952270,2024-03-22,51589047,P956543,4,3897.0,Wallet,Cancelled
O7238060,2024-03-22,29315292,P964485,3,1677.6,Wallet,Delivered
O8401457,2024-02-27,60391595,P169409,2,4748.1,COD,Delivered
O3206201,2024-07-04,25399028,P996876,2,3798.1,Wallet,Delivered
O6332814,2025-01-03,69524407,P319348,3,1948.5,UPI,Returned
O4134905,2024-02-27,75931966,P945190,4,1398.0,UPI,Delivered
O4886865,2025-01-06,87639119,P779931,4,5096.6,Card,Cancelled
O8436375,2024-12-18,38933399,P993680,2,1398.6,COD,Returned
O7587554,2024-07-19,47757879,P943900,4,2797.2,Card,Cancelled
O6221734,2024-03-30,28672872,P075009,1,664.05,Card,Cancelled
O8828580,2025-01-11,65351820,P129922,1,1399.3,COD,Returned
O5960569,2024-10-13,18863581,P241038,3,1467.9,Wallet,Delivered
O9414520,2024-06-21,25669152,P213000,4,5997.0,Wallet,Cancelled
O6633631,2024-11-18,10274005,P148746,2,499.0,UPI,Returned
O3786905,2024-06-07,38683676,P141695,4,3597.6,UPI,Returned
O8584166,2024-06-06,26052557,P397057,4,4197.2,Card,Returned
O5954932,2024-02-18,26541631,P402815,2,1188.3,Card,Delivered
O9908021,2024-04-01,17442532,P946314,4,4796.8,Wallet,Returned
O1845776,2024-02-07,64285882,P833584,1,1199.2,Card,Delivered
O2151609,2024-11-26,61284571,P357616,2,699.0,UPI,Delivered
O9788727,2025-01-06,80271046,P303395,3,1197.6,Card,Returned
O6412239,2024-07-27,66740888,P949253,3,2247.75,UPI,Returned
O4804842,2024-09-18,60503243,P435366,2,2078.4,UPI,Delivered
O6169398,2024-08-26,86017340,P336247,4,2397.6,Wallet,Cancelled
O9053220,2024-01-10,24346371,P849095,3,2698.2,Wallet,Cancelled
O1547036,2024-04-22,89184862,P778103,3,4272.15,Wallet,Returned
O6074022,2025-01-10,12031473,P288857,3,1347.3,Card,Cancelled
O8787755,2024-08-03,58159971,P852697,2,2398.8,COD,Cancelled
O3243230,2024-12-16,68982499,P666836,2,3398.3,Card,Cancelled
O6905850,2024-04-25,87127511,P064120,4,7196.4,Wallet,Delivered
O4291685,2024-12-07,23693476,P747663,2,2078.4,COD,Delivered
O3752756,2024-01-24,40154713,P317549,3,2697.3,COD,Delivered
O8154712,2024-08-05,95810604,P207296,1,374.25,Wallet,Delivered
O3501465,2024-08-22,34165145,P902732,3,5097.45,COD,Delivered
O4517248,2024-07-15,47476494,P068621,2,1328.1,UPI,Cancelled
O9737039,2024-03-03,66962653,P162026,2,2548.3,Card,Delivered
O2996569,2024-12-04,68007247,P221006,1,524.25,UPI,Delivered
O1715904,2024-02-12,85193931,P403002,1,2374.05,Card,Returned
O3629202,2024-09-19,55968150,P294395,4,2797.2,UPI,Delivered
O3416957,2024-12-08,82600147,P806362,1,999.5,Card,Cancelled
O3020942,2024-05-14,62621984,P838805,1,594.15,UPI,Delivered
O4860183,2024-07-07,83708773,P894826,2,1999.0,Card,Returned
O9938057,2024-05-31,84712311,P951406,4,7996.8,COD,Cancelled
O6976783,2024-12-13,20161870,P387711,3,5697.15,Card,Delivered
O4963900,2025-01-16,66962653,P249250,2,4248.3,Wallet,Delivered
O5344765,2024-06-13,99712664,P617505,3,2248.5,Wallet,Delivered
O8944455,2024-01-25,76024280,P686998,1,599.4,UPI,Returned
O7479572,2024-06-03,97109012,P863759,3,4197.9,UPI,Cancelled
O9258168,2024-10-16,85648964,P614867,2,3798.1,Card,Delivered
O9948047,2024-12-23,98518921,P104056,4,4416.6,Card,Cancelled
O7984582,2024-04-20,49688150,P047619,4,4416.6,COD,Cancelled
O4178379,2024-07-08,56499568,P350561,4,4936.2,COD,Cancelled
O5156443,2024-06-29,26588738,P544565,1,1599.2,UPI,Returned
O4214693,2024-02-10,34777405,P284551,2,2398.4,COD,Returned
O9089803,2024-05-20,26422096,P698173,1,1424.05,Card,Cancelled
O1557215,2024-11-16,50219302,P333399,4,1696.6,UPI,Delivered
O3549563,2024-11-14,95538185,P169705,2,2078.4,Card,Cancelled
O1454048,2024-10-11,47498282,P193156,1,1424.05,UPI,Returned
O7604111,2024-09-14,42704347,P414677,1,599.4,Wallet,Delivered
O6120818,2024-10-03,41324455,P629975,3,2097.9,Wallet,Returned
O8504360,2024-05-18,99598639,P265631,3,3598.2,COD,Delivered
O8099882,2024-10-02,54957994,P107973,4,4416.6,COD,Returned
O9946689,2024-06-04,88306434,P072927,3,1887.3,UPI,Cancelled
O6780179,2024-04-06,69599171,P642891,1,1799.1,UPI,Returned
O8342447,2024-11-28,40425838,P931813,4,6396.8,Card,Delivered
O3625030,2024-11-16,58768338,P477479,4,2236.8,Wallet,Returned
O8333330,2024-08-01,15052145,P411201,4,3796.2,Card,Returned
O4618680,2025-01-13,34650668,P628625,3,3748.5,UPI,Returned
O6085779,2024-04-19,50242816,P947638,1,1049.3,COD,Delivered
O3138545,2024-05-06,28041865,P907812,1,489.3,Card,Returned
O2355301,2025-01-30,18008322,P585295,4,3998.0,COD,Delivered
O1845598,2024-01-21,82911860,P764523,2,2208.3,UPI,Cancelled
O9188944,2024-02-10,37359438,P681503,2,1188.3,COD,Returned
