return_id,order_id,product_id,return_date,return_reason,refund_amount,refund_status
R2517978,O5640505,P876813,2024-04-04,Late delivery,1620.1,Pending
R9181476,O7325669,P147887,2025-02-12,Damaged item,2967.21,Pending
R3897613,O8127800,P782139,2024-12-29,Late delivery,4186.4,Pending
R5578104,O4413010,P698215,2024-11-11,Color mismatch,485.92,Pending
R8421028,O6790865,P988928,2025-02-09,Color mismatch,841.15,Completed
R3218127,O8648667,P900862,2025-01-31,Damaged item,2126.14,Completed
R5376614,O3874378,P248407,2024-01-11,Late delivery,1354.2,Pending
R5695821,O2551896,P585079,2024-04-21,Quality issue,1012.63,Completed
R7432291,O5935697,P202233,2024-11-18,Damaged item,549.58,Completed
R4122684,O5061086,P153873,2024-12-06,Damaged item,2746.38,Pending
R4551067,O3970586,P137283,2024-12-29,Damaged item,1588.92,Completed
R4350667,O9428010,P179034,2024-10-21,Damaged item,382.04,Completed
R6547503,O7646710,P179220,2024-03-22,Not as described,2387.02,Completed
R9753210,O9271169,P040814,2024-04-07,Size issue,2443.61,Pending
R7519564,O4860212,P911620,2024-03-09,Quality issue,4018.54,Pending
R1637164,O6028812,P833544,2024-05-25,Damaged item,1309.72,Pending
R7179668,O7352978,P552077,2024-09-13,Quality issue,563.83,Pending
R3027977,O6986836,P411675,2024-12-23,Size issue,375.18,Pending
R2579203,O3163949,P752128,2024-07-19,Color mismatch,2301.53,Completed
R2310021,O2591556,P366814,2024-05-24,Late delivery,4745.43,Pending
R7524038,O3168974,P844056,2024-02-19,Quality issue,1045.68,Pending
R8758165,O6857671,P128201,2024-07-10,Late delivery,6245.09,Pending
R8075564,O2938896,P599989,2025-02-10,Quality issue,710.68,Completed
R4737690,O2471977,P833199,2024-09-22,Late delivery,6107.42,Pending
R6833055,O5319144,P680931,2024-04-16,Size issue,1483.72,Completed
R7551737,O6387077,P623825,2025-01-31,Size issue,1163.17,Pending
R4821043,O8085332,P253759,2025-02-09,Size issue,795.81,Completed
R4160547,O9762024,P125417,2024-10-01,Not as described,2860.76,Pending
R4379611,O7281517,P577717,2024-08-08,Size issue,1101.09,Completed
R9196196,O1436648,P695191,2024-10-26,Quality issue,5909.68,Pending
R5094274,O7031874,P195979,2024-10-16,Late delivery,1718.33,Pending
R2933589,O4806328,P508063,2024-12-24,Damaged item,4817.25,Completed
R6964205,O8577113,P019757,2024-01-09,Size issue,2085.04,Pending
R7206637,O8504934,P381837,2024-02-20,Color mismatch,2832.92,Pending
R3223866,O8891806,P575523,2024-04-02,Not as described,421.97,Pending
R2266734,O9064878,P261785,2024-08-12,Late delivery,1089.32,Pending
R9496441,O7400837,P199640,2025-01-31,Not as described,1665.89,Pending
R7869722,O3451528,P887139,2024-03-19,Damaged item,3272.9,Pending
R9781115,O6823070,P246242,2024-10-19,Late delivery,2698.13,Pending
R7359639,O1675949,P009667,2024-04-14,Size issue,3598.68,Pending
R2452595,O4578122,P720708,2024-11-22,Color mismatch,716.65,Pending
R9210603,O5872935,P685834,2024-08-11,Late delivery,2216.15,Completed
R4908355,O7650325,P836333,2024-05-18,Not as described,497.05,Completed
R9447315,O8923898,P544938,2024-05-31,Damaged item,2344.46,Completed
R5408952,O7412733,P906658,2024-06-29,Late delivery,321.51,Completed
R1232656,O8866768,P174136,2024-08-18,Size issue,595.93,Pending
R5887276,O4435705,P065367,2024-04-07,Damaged item,415.73,Pending
R1615272,O4054577,P301113,2024-07-25,Quality issue,2806.9,Completed
R3067608,O6493018,P277553,2024-08-30,Late delivery,4615.54,Completed
R4353543,O3805833,P834765,2024-01-28,Damaged item,1119.1,Pending
R3227271,O1245894,P674715,2024-05-01,Damaged item,1051.62,Completed
R5349320,O9974243,P317549,2024-04-04,Size issue,635.47,Completed
R8337554,O4401396,P431560,2024-02-11,Damaged item,3258.76,Pending
R4717602,O8722356,P356131,2024-03-21,Size issue,1689.0,Pending
R9978997,O9544927,P925061,2024-12-08,Quality issue,486.96,Pending
R8728864,O1516533,P513167,2024-10-23,Quality issue,2240.03,Pending
R5488313,O8388277,P114107,2024-11-30,Quality issue,1647.87,Completed
R6865898,O5022441,P316221,2024-11-02,Quality issue,6117.88,Completed
R9196361,O3954171,P830184,2024-01-12,Quality issue,2198.35,Pending
R8451040,O4997400,P037292,2025-01-13,Color mismatch,398.33,Completed
R2038404,O2190533,P580675,2024-06-17,Size issue,1205.47,Pending
R1859510,O5631433,P786564,2025-01-04,Size issue,1134.23,Pending
R2270621,O6608132,P016617,2025-01-08,Color mismatch,1705.65,Pending
R9916569,O3483228,P571081,2024-12-21,Color mismatch,747.1,Completed
R7997797,O6324424,P007774,2024-10-24,Size issue,3331.72,Pending
R8520963,O1937748,P301763,2024-11-17,Late delivery,1083.75,Pending
R4621032,O2183680,P644426,2024-09-03,Quality issue,4028.8,Completed
R3413159,O1113264,P774969,2024-11-19,Quality issue,4636.5,Completed
R4256485,O6830045,P550500,2024-01-09,Late delivery,1856.44,Pending
R7957315,O6115945,P971622,2024-04-27,Quality issue,3233.12,Pending
R4295784,O8535217,P195054,2025-01-13,Color mismatch,6070.92,Pending
R3653800,O4127883,P237972,2025-01-31,Late delivery,1380.79,Completed
R2866346,O8100443,P550033,2024-09-18,Color mismatch,4735.67,Completed
R2447402,O9154301,P519039,2024-07-08,Color mismatch,1604.17,Pending
R1546635,O5038823,P444638,2024-10-26,Color mismatch,983.92,Completed
R8318424,O6956499,P700001,2024-01-21,Size issue,2703.21,Pending
R2697686,O2207989,P250752,2024-05-01,Late delivery,1472.85,Pending
R7184382,O9358114,P506376,2024-08-22,Late delivery,1433.93,Pending
R9956458,O9847010,P266856,2025-01-24,Quality issue,819.76,Pending
R5252337,O2317848,P675012,2024-06-21,Quality issue,963.93,Pending
R2006150,O7683017,P442675,2024-06-29,Not as described,6400.2,Pending
R5553191,O9078304,P636418,2025-01-20,Not as described,2023.1,Completed
R4826055,O8549448,P275449,2024-06-08,Late delivery,2233.33,Completed
R4624308,O7954811,P227289,2024-03-02,Not as described,1151.99,Pending
R2845674,O3595519,P708313,2024-12-09,Damaged item,290.65,Pending
R1810039,O7183615,P960918,2024-04-17,Color mismatch,1389.92,Pending
R3432779,O6189923,P343993,2025-02-12,Damaged item,2557.03,Completed
R2842259,O4746150,P115730,2024-09-24,Size issue,1027.54,Completed
R5032421,O1701300,P209535,2024-03-25,Damaged item,168.34,Completed
R6310550,O3770954,P588246,2024-09-28,Quality issue,1402.14,Completed
R4209775,O7097878,P310934,2024-12-08,Damaged item,4866.33,Pending
R8347957,O5260371,P013324,2024-10-16,Late delivery,2485.22,Pending
R4920141,O1340914,P074038,2024-04-21,Damaged item,1011.99,Pending
R5120760,O5027738,P389008,2024-09-27,Damaged item,1302.43,Pending
R4959506,O4582638,P378990,2024-06-29,Color mismatch,6322.54,Pending
R2697559,O3830568,P844206,2024-09-04,Late delivery,3472.97,Pending
R4815623,O7643096,P323211,2024-06-30,Color mismatch,671.46,Completed
R4964254,O8740155,P875477,2024-06-19,Size issue,1687.24,Completed
R7583178,O6354791,P263790,2024-12-27,Late delivery,471.59,Pending
R5812274,O7400661,P217927,2024-10-09,Damaged item,1535.25,Completed
R5697847,O8247754,P394905,2024-10-11,Size issue,187.78,Completed
R2208119,O4022349,P497515,2024-01-28,Quality issue,2166.71,Completed
R4504651,O6258496,P047521,2024-11-20,Color mismatch,2320.88,Pending
R1303078,O2223814,P945869,2024-04-30,Damaged item,460.95,Completed
R4721303,O2764073,P098440,2024-10-18,Color mismatch,1690.88,Pending
R9612132,O1359734,P219902,2024-01-11,Size issue,773.38,Pending
R8073713,O3358131,P578038,2024-08-25,Damaged item,4659.28,Completed
R2175429,O1049461,P927293,2025-02-03,Not as described,2054.11,Pending
R7278341,O6170224,P742212,2024-08-05,Color mismatch,331.75,Pending
R5963554,O9937584,P505378,2024-08-11,Damaged item,2687.67,Pending
R8948876,O6593717,P906530,2025-02-04,Late delivery,4807.89,Completed
R3629439,O4859700,P102315,2024-09-14,Late delivery,400.29,Completed
R9742705,O9926956,P007917,2025-01-30,Size issue,403.7,Pending
R8713425,O9489401,P912317,2024-06-22,Not as described,3081.77,Completed
R1845351,O5728128,P515600,2024-09-21,Size issue,522.34,Completed
R3611597,O7720021,P925568,2025-01-10,Late delivery,395.32,Pending
R2170332,O3629643,P522744,2024-06-08,Damaged item,1904.11,Completed
R9373637,O7382695,P832786,2024-02-24,Quality issue,1607.33,Completed
R6127416,O4868956,P245765,2025-02-07,Damaged item,961.94,Completed
R7353374,O4749493,P968380,2024-06-12,Late delivery,3665.35,Pending
R2590822,O1981192,P504041,2024-02-27,Not as described,280.68,Pending
R5461809,O9723398,P847200,2024-02-05,Size issue,659.99,Completed
R4065198,O4859287,P229208,2024-09-27,Quality issue,271.99,Pending
R7423455,O1501150,P335023,2025-01-30,Late delivery,2791.13,Pending
R7297444,O4887649,P958977,2024-04-15,Size issue,2002.77,Completed
R8014687,O6111079,P937097,2024-05-03,Not as described,858.31,Completed
R8898710,O7045252,P507281,2024-05-21,Not as described,2800.37,Completed
R5503600,O5451526,P698316,2024-10-10,Quality issue,489.19,Completed
R9312129,O5519181,P536334,2024-03-17,Damaged item,5603.03,Pending
R3300436,O4440137,P320124,2024-04-22,Damaged item,1566.23,Completed
R3678269,O4126780,P626414,2024-07-26,Quality issue,3670.12,Completed
R3403329,O6214006,P799877,2024-05-13,Size issue,206.99,Completed
R1126493,O1001467,P875477,2024-05-21,Late delivery,664.3,Pending
R1798410,O6665199,P193801,2024-09-20,Size issue,1795.08,Completed
R9883237,O9390145,P585295,2024-08-10,Quality issue,886.05,Completed
R6902460,O8791354,P879229,2024-12-07,Color mismatch,2381.29,Completed
R6401320,O8359853,P029555,2025-01-29,Late delivery,308.35,Completed
R4272784,O9543896,P236066,2024-09-04,Size issue,1712.38,Pending
R9180846,O9590963,P669199,2024-09-16,Not as described,3312.12,Pending
R1966838,O3786775,P226869,2024-04-30,Size issue,1289.14,Completed
R7655346,O8199941,P660854,2024-03-04,Color mismatch,1228.58,Pending
R5378289,O6517032,P627468,2024-04-04,Quality issue,3718.71,Pending
R5569622,O2671315,P973741,2024-12-29,Not as described,2586.43,Completed
R5870036,O7325666,P014891,2024-03-07,Not as described,1442.73,Pending
R8069638,O9765176,P129452,2024-02-09,Not as described,1325.91,Pending
R6665480,O6382932,P933925,2024-05-04,Damaged item,2340.6,Pending
R7261238,O9181135,P003014,2025-01-29,Not as described,1597.5,Completed
R5353053,O1994115,P233454,2024-12-07,Not as described,767.35,Completed
R4607519,O9776160,P689808,2024-06-15,Color mismatch,441.94,Pending
R8188278,O8597320,P443853,2025-01-10,Late delivery,1121.0,Pending
R7092832,O7965237,P555947,2024-12-10,Not as described,401.69,Pending
R6158428,O1975558,P049900,2024-06-08,Color mismatch,745.28,Completed
R9364137,O4381291,P503331,2024-09-20,Not as described,2703.1,Completed
R2900790,O7501364,P259197,2024-05-15,Late delivery,1467.16,Pending
R1549183,O8682354,P503391,2024-10-08,Late delivery,1741.77,Pending
R6520685,O9141655,P502909,2024-07-16,Not as described,3781.67,Pending
R7159996,O4496263,P423604,2024-04-07,Quality issue,1387.62,Completed
R5989929,O8053051,P648157,2024-09-08,Not as described,808.86,Completed
R6711474,O3027323,P409691,2024-08-21,Quality issue,1078.15,Pending
R2781402,O5993724,P909967,2024-11-09,Size issue,324.75,Pending
R9704886,O8960000,P069642,2024-11-02,Not as described,471.8,Pending
R3313776,O1014150,P986743,2024-09-17,Not as described,1522.86,Pending
R7047241,O5850275,P470744,2024-06-08,Not as described,1636.61,Pending
R1176586,O8947034,P614279,2024-02-13,Color mismatch,2168.14,Completed
R2475653,O7746918,P745900,2024-09-30,Not as described,1404.32,Pending
R9472900,O3052790,P395987,2024-09-15,Quality issue,670.5,Completed
R5793708,O2695405,P411701,2024-10-05,Not as described,4728.85,Pending
R9005195,O2278533,P638284,2024-04-11,Not as described,1187.36,Pending
R3998558,O2819630,P702578,2024-11-11,Color mismatch,1421.37,Pending
R5760001,O5254542,P320400,2024-02-20,Not as described,318.71,Pending
R3242425,O3142812,P793992,2024-07-10,Size issue,295.94,Completed
R8048300,O5371571,P227703,2024-03-11,Not as described,2832.11,Completed
R3036445,O3737742,P641192,2024-12-18,Damaged item,4496.0,Completed
R6229643,O5452612,P964488,2024-11-21,Color mismatch,510.21,Completed
R6509517,O2444428,P666944,2024-06-14,Color mismatch,2198.19,Completed
R7914466,O2678870,P892386,2024-07-07,Size issue,1705.18,Pending
R3224330,O6314768,P455798,2024-08-29,Color mismatch,3721.45,Completed
R7195199,O2919655,P365608,2025-01-26,Not as described,2500.39,Pending
R1380183,O9879067,P173324,2024-11-11,Not as described,1868.78,Completed
R6249862,O6976783,P387711,2024-12-14,Late delivery,3005.3,Pending
R4306926,O8624695,P221006,2024-08-31,Not as described,498.2,Completed
R8465868,O4348363,P071034,2024-03-03,Not as described,433.82,Pending
R2406280,O9148927,P823452,2024-04-04,Late delivery,1100.32,Pending
R4347331,O5137622,P435964,2024-01-28,Quality issue,6170.12,Pending
R8919000,O4182312,P490420,2024-11-20,Not as described,4072.36,Completed
R4084096,O2848746,P317619,2024-04-14,Color mismatch,2795.38,Pending
R2311919,O8700896,P008664,2025-01-26,Not as described,874.39,Completed
R5432981,O4133071,P616026,2024-02-22,Damaged item,855.29,Pending
R6318528,O4110579,P546764,2024-05-05,Late delivery,784.64,Pending
R2401329,O8955498,P634153,2024-06-28,Size issue,958.85,Pending
R3571107,O8250871,P378990,2024-02-13,Not as described,3483.44,Completed
R8333431,O5548052,P848441,2024-03-22,Not as described,242.02,Completed
R3803666,O7531998,P346816,2024-07-18,Size issue,2200.92,Completed
R2547474,O6791174,P684215,2024-02-22,Size issue,717.5,Completed
R2107266,O1006249,P992057,2024-05-26,Not as described,1180.97,Completed
R7831189,O7160476,P714560,2024-03-13,Color mismatch,256.26,Pending
R7567216,O6569418,P237576,2024-10-02,Color mismatch,3574.44,Completed
R7935370,O3901474,P013725,2024-07-17,Size issue,2561.58,Completed
R2312329,O5140875,P866019,2025-02-10,Quality issue,1027.68,Completed
R3614187,O7451866,P235072,2024-07-04,Not as described,1553.27,Completed
R8895851,O8092535,P338440,2024-05-27,Damaged item,1910.29,Completed
R6909716,O5778950,P219670,2025-02-09,Not as described,1144.67,Pending
R8259267,O2063751,P931377,2024-08-14,Not as described,1065.24,Pending
R7494662,O8950996,P041936,2025-02-14,Damaged item,2727.1,Pending
R2871188,O8007157,P914619,2024-05-16,Quality issue,2649.26,Completed
R4663694,O8748288,P580675,2024-09-15,Size issue,2149.25,Completed
R4804858,O3346874,P654961,2024-02-18,Not as described,2673.83,Pending
R3773548,O1340914,P074038,2024-04-19,Not as described,1331.83,Pending
R3570834,O7079536,P230266,2024-09-09,Size issue,2501.55,Pending
R6373673,O7813404,P872924,2025-02-06,Size issue,5945.89,Completed
R8487449,O4365819,P194196,2025-02-03,Color mismatch,1390.42,Pending
R4319648,O9825141,P636960,2024-11-15,Damaged item,4322.72,Pending
R5808084,O5027405,P204316,2025-01-18,Damaged item,1535.89,Pending
R6686596,O9679821,P820035,2024-04-17,Not as described,2085.11,Pending
R2072038,O7117867,P879137,2024-03-17,Size issue,1028.57,Completed
R5353704,O1837804,P914449,2024-08-18,Quality issue,452.71,Pending
R8134708,O4252071,P841910,2024-02-16,Damaged item,218.09,Pending
R3700033,O9371155,P038917,2024-09-25,Damaged item,1920.17,Pending
R6726922,O5257302,P489757,2024-05-02,Late delivery,1212.82,Pending
R3389695,O8678801,P192154,2025-01-06,Not as described,1864.66,Completed
R1601225,O4673310,P649576,2024-07-21,Not as described,2165.48,Pending
R4037599,O8341417,P397655,2024-10-17,Size issue,1750.11,Completed
R9055165,O2943271,P762251,2024-04-23,Late delivery,1451.21,Pending
R7656793,O5492863,P502745,2024-11-15,Quality issue,650.3,Pending
R5488256,O9665708,P939461,2024-10-14,Color mismatch,1898.51,Completed
R2426215,O5432078,P429539,2024-10-16,Damaged item,2068.89,Pending
R3023874,O5722585,P467112,2024-08-05,Size issue,1156.6,Pending
R3382309,O8590371,P212930,2024-10-06,Color mismatch,2481.5,Pending
R9768196,O9686967,P088538,2024-02-02,Late delivery,4190.92,Completed
R9880990,O5279809,P593955,2024-02-20,Late delivery,3327.63,Completed
R6270582,O2978260,P808872,2024-05-16,Quality issue,1520.12,Completed
R2351781,O2027634,P414773,2024-01-11,Damaged item,1345.2,Pending
R3260610,O3015820,P713046,2024-02-15,Not as described,3529.38,Pending
R3719718,O7485129,P450060,2025-01-20,Quality issue,2248.39,Completed
R1483453,O3547855,P453341,2025-02-12,Quality issue,3222.34,Pending
R5185912,O8273722,P012158,2024-10-09,Size issue,2458.1,Pending
R3411338,O8270736,P439361,2024-09-25,Late delivery,1688.77,Completed
R6441237,O8947034,P614279,2024-02-14,Not as described,2641.1,Pending
R4907438,O6540701,P160284,2024-01-07,Late delivery,943.14,Completed
R2540275,O2414218,P301402,2024-09-24,Not as described,848.39,Pending
R5817521,O4563610,P070874,2024-03-28,Not as described,423.6,Pending
R1059552,O6028553,P463941,2024-11-06,Late delivery,697.48,Completed
R8514303,O8718242,P051610,2024-03-16,Size issue,6613.58,Pending
R3614429,O4804223,P021322,2024-12-08,Not as described,512.98,Completed
R4821870,O4135179,P597713,2024-03-29,Late delivery,515.63,Completed
R9749495,O6764195,P619287,2025-01-13,Late delivery,922.43,Pending
R9214420,O5093758,P685376,2025-01-05,Quality issue,2589.17,Pending
R9846105,O5533050,P218878,2024-04-28,Size issue,554.86,Pending
R1112208,O9573348,P438264,2024-03-29,Quality issue,4951.67,Completed
R6868312,O2384424,P011640,2024-07-23,Not as described,3344.07,Pending
R6530765,O5180570,P829764,2024-09-16,Quality issue,5339.68,Completed
R2762138,O4767086,P358495,2024-05-26,Quality issue,231.11,Pending
R7984267,O5294965,P637679,2024-11-22,Quality issue,1053.65,Completed
R6670948,O1616821,P230856,2024-09-06,Quality issue,582.99,Completed
R6131970,O6184286,P945717,2024-07-26,Damaged item,386.76,Completed
R7214847,O8551802,P646403,2024-12-31,Damaged item,959.04,Completed
R4997078,O2187128,P395802,2024-07-10,Size issue,3307.68,Completed
R6015987,O3159065,P084787,2024-08-13,Size issue,1209.86,Completed
R7198756,O7096187,P127513,2025-01-19,Late delivery,2104.07,Pending
R9796066,O5670596,P836496,2024-04-06,Size issue,1177.45,Completed
R2064035,O4575492,P105128,2025-01-21,Quality issue,1156.57,Completed
R1404981,O3584001,P492631,2024-12-09,Late delivery,577.07,Completed
R8973745,O6392806,P498500,2024-03-14,Damaged item,478.04,Pending
R3052123,O3483445,P208366,2024-10-08,Quality issue,2271.63,Pending
R6697748,O2375585,P471515,2024-02-13,Color mismatch,863.31,Pending
R5135736,O6494290,P060795,2024-06-25,Color mismatch,1700.83,Pending
R7169349,O5496397,P979161,2024-05-01,Late delivery,543.4,Completed
R2549740,O6748405,P978326,2024-08-14,Not as described,2091.31,Completed
R4984903,O8966003,P340247,2024-05-28,Late delivery,1991.73,Pending
R1709088,O6055419,P980539,2024-04-22,Not as described,1625.9,Pending
R3349231,O5039397,P512803,2024-12-06,Not as described,1595.12,Pending
R9333950,O2675979,P084354,2024-04-04,Damaged item,1248.13,Pending
R3385679,O7815230,P694145,2024-03-26,Damaged item,785.8,Pending
