product_id,product_name,brand,category,sub_category,gender,mrp,discount_pct,selling_price
P598639,Product_5981,Brand_21,Clothing,Kids' Clothing,Female,2499,40,1499.4
P569141,Product_4678,Brand_16,Furniture,Living Room Furniture,Boy Kid,699,20,559.2
P979796,Product_6753,Brand_28,Clothing,Women's Clothing,Girl Kid,499,20,399.2
P516240,Product_1511,Brand_7,Furniture,Living Room Furniture,Unisex,2499,5,2374.05
P438803,Product_9277,Brand_14,Furniture,Living Room Furniture,Girl Kid,499,25,374.25
P375567,Product_6711,Brand_21,Pet Supplies,Grooming & Care,Unisex,699,30,489.3
P654488,Product_1342,Brand_17,Pet Supplies,Grooming & Care,Girl Kid,2499,20,1999.2
P312794,Product_4303,Brand_45,Clothing,Men's Clothing,Girl Kid,2499,25,1874.25
P747541,Product_7181,Brand_22,Footwear,Women's Footwear,Male,499,30,349.3
P377225,Product_3202,Brand_22,Furniture,Living Room Furniture,Female,999,20,799.2
P290622,Product_4774,Brand_33,Clothing,Kids' Clothing,Girl Kid,699,50,349.5
P127217,Product_4175,Brand_31,Clothing,Women's Clothing,Female,2499,15,2124.15
P062454,Product_3710,Brand_30,Footwear,Men's Footwear,Girl Kid,1999,40,1199.4
P361580,Product_3164,Brand_13,Clothing,Women's Clothing,Female,1999,25,1499.25
P409745,Product_1531,Brand_32,Footwear,Women's Footwear,Girl Kid,499,20,399.2
P366049,Product_9368,Brand_47,Furniture,Living Room Furniture,Male,499,50,249.5
P329168,Product_1612,Brand_34,Furniture,Living Room Furniture,Female,1999,30,1399.3
P988915,Product_3261,Brand_40,Pet Supplies,Grooming & Care,Boy Kid,1499,15,1274.15
P363466,Product_9772,Brand_21,Footwear,Men's Footwear,Female,2499,20,1999.2
P241376,Product_7258,Brand_12,Clothing,Women's Clothing,Male,699,50,349.5
P254639,Product_5329,Brand_29,Clothing,Kids' Clothing,Male,2499,20,1999.2
P561985,Product_5973,Brand_21,Clothing,Kids' Clothing,Girl Kid,1499,30,1049.3
P641547,Product_9637,Brand_33,Clothing,Kids' Clothing,Boy Kid,699,30,489.3
P468315,Product_1964,Brand_22,Clothing,Women's Clothing,Unisex,1999,15,1699.15
P604258,Product_6961,Brand_31,Furniture,Living Room Furniture,Female,1499,30,1049.3
P133551,Product_9974,Brand_28,Footwear,Women's Footwear,Girl Kid,499,25,374.25
P405396,Product_5807,Brand_2,Footwear,Men's Footwear,Unisex,1499,25,1124.25
P244722,Product_7182,Brand_9,Footwear,Men's Footwear,Boy Kid,999,5,949.05
P697859,Product_9174,Brand_39,Clothing,Women's Clothing,Female,1499,10,1349.1
P391642,Product_2556,Brand_16,Clothing,Women's Clothing,Male,499,30,349.3
P658597,Product_4815,Brand_5,Footwear,Women's Footwear,Female,1499,20,1199.2
P263856,Product_7066,Brand_4,Pet Supplies,Grooming & Care,Boy Kid,2499,50,1249.5
P162026,Product_6246,Brand_25,Footwear,Women's Footwear,Girl Kid,1499,15,1274.15
P880219,Product_3149,Brand_4,Footwear,Men's Footwear,Boy Kid,2499,40,1499.4
P038539,Product_5402,Brand_1,Footwear,Men's Footwear,Male,2499,15,2124.15
P185596,Product_9330,Brand_2,Footwear,Women's Footwear,Female,999,25,749.25
P175365,Product_6605,Brand_46,Furniture,Living Room Furniture,Girl Kid,699,10,629.1
P270053,Product_7716,Brand_17,Clothing,Women's Clothing,Girl Kid,1299,15,1104.15
P987931,Product_4920,Brand_42,Clothing,Kids' Clothing,Girl Kid,1299,25,974.25
P816597,Product_1855,Brand_40,Footwear,Women's Footwear,Boy Kid,699,30,489.3
P818881,Product_7674,Brand_20,Footwear,Men's Footwear,Boy Kid,499,10,449.1
P018606,Product_8294,Brand_1,Clothing,Kids' Clothing,Boy Kid,2499,50,1249.5
P379975,Product_6371,Brand_50,Footwear,Men's Footwear,Girl Kid,2499,30,1749.3
P039911,Product_3589,Brand_42,Clothing,Men's Clothing,Female,1499,10,1349.1
P373302,Product_6800,Brand_47,Footwear,Men's Footwear,Girl Kid,499,50,249.5
P691051,Product_1172,Brand_48,Pet Supplies,Grooming & Care,Male,499,50,249.5
P972954,Product_1857,Brand_29,Furniture,Living Room Furniture,Female,999,50,499.5
P777781,Product_3807,Brand_15,Clothing,Men's Clothing,Male,699,40,419.4
P578269,Product_4182,Brand_2,Clothing,Men's Clothing,Unisex,999,10,899.1
P943238,Product_9256,Brand_3,Pet Supplies,Grooming & Care,Girl Kid,699,25,524.25
P656724,Product_2906,Brand_5,Footwear,Men's Footwear,Girl Kid,699,5,664.05
P088447,Product_2041,Brand_11,Footwear,Men's Footwear,Girl Kid,1999,20,1599.2
P322083,Product_6762,Brand_49,Clothing,Women's Clothing,Boy Kid,1299,25,974.25
P650451,Product_3884,Brand_44,Furniture,Living Room Furniture,Boy Kid,699,25,524.25
P107398,Product_4905,Brand_25,Footwear,Women's Footwear,Unisex,499,25,374.25
P805181,Product_5085,Brand_21,Footwear,Men's Footwear,Female,1499,25,1124.25
P334463,Product_9100,Brand_49,Furniture,Living Room Furniture,Boy Kid,999,15,849.15
P200288,Product_7488,Brand_44,Pet Supplies,Grooming & Care,Male,699,50,349.5
P040200,Product_9525,Brand_43,Clothing,Men's Clothing,Female,1299,30,909.3
P998335,Product_5562,Brand_16,Footwear,Men's Footwear,Boy Kid,1999,50,999.5
P053225,Product_5709,Brand_15,Clothing,Kids' Clothing,Boy Kid,499,25,374.25
P416243,Product_8547,Brand_45,Clothing,Men's Clothing,Girl Kid,999,20,799.2
P864420,Product_7215,Brand_41,Clothing,Kids' Clothing,Unisex,1299,20,1039.2
P350561,Product_1789,Brand_8,Footwear,Men's Footwear,Female,1299,5,1234.05
P504328,Product_9276,Brand_43,Pet Supplies,Grooming & Care,Girl Kid,699,40,419.4
P017423,Product_4143,Brand_50,Footwear,Men's Footwear,Unisex,1999,25,1499.25
P463524,Product_1246,Brand_36,Clothing,Women's Clothing,Boy Kid,2499,30,1749.3
P510191,Product_8469,Brand_8,Footwear,Women's Footwear,Male,699,15,594.15
P855379,Product_2980,Brand_46,Furniture,Living Room Furniture,Boy Kid,699,40,419.4
P288843,Product_1463,Brand_32,Clothing,Men's Clothing,Girl Kid,499,40,299.4
P530708,Product_8360,Brand_44,Clothing,Kids' Clothing,Girl Kid,1299,20,1039.2
P133932,Product_8157,Brand_21,Footwear,Women's Footwear,Boy Kid,1499,15,1274.15
P488262,Product_7551,Brand_43,Pet Supplies,Grooming & Care,Male,1499,50,749.5
P900862,Product_9832,Brand_1,Footwear,Women's Footwear,Male,699,20,559.2
P226555,Product_1796,Brand_2,Furniture,Living Room Furniture,Male,2499,25,1874.25
P383389,Product_6599,Brand_5,Footwear,Women's Footwear,Female,1999,15,1699.15
P899773,Product_2438,Brand_41,Clothing,Kids' Clothing,Female,499,5,474.05
P490420,Product_5620,Brand_29,Pet Supplies,Grooming & Care,Unisex,1299,5,1234.05
P247400,Product_7745,Brand_34,Clothing,Women's Clothing,Male,1999,40,1199.4
P151877,Product_1352,Brand_24,Footwear,Women's Footwear,Boy Kid,1499,50,749.5
P593657,Product_6562,Brand_40,Clothing,Men's Clothing,Female,2499,40,1499.4
P838066,Product_3481,Brand_27,Pet Supplies,Grooming & Care,Male,699,25,524.25
P989109,Product_6045,Brand_41,Furniture,Living Room Furniture,Girl Kid,1999,5,1899.05
P310391,Product_9263,Brand_36,Clothing,Men's Clothing,Male,699,5,664.05
P908695,Product_2293,Brand_48,Furniture,Living Room Furniture,Unisex,1999,5,1899.05
P152380,Product_7059,Brand_28,Furniture,Living Room Furniture,Male,2499,5,2374.05
P612543,Product_1305,Brand_12,Pet Supplies,Grooming & Care,Female,1299,30,909.3
P642696,Product_7505,Brand_13,Pet Supplies,Grooming & Care,Female,499,15,424.15
P315743,Product_2648,Brand_25,Pet Supplies,Grooming & Care,Unisex,699,25,524.25
P284551,Product_5445,Brand_39,Footwear,Men's Footwear,Female,1499,20,1199.2
P856418,Product_7727,Brand_10,Pet Supplies,Grooming & Care,Boy Kid,999,25,749.25
P390409,Product_2156,Brand_27,Clothing,Men's Clothing,Male,699,50,349.5
P704946,Product_9549,Brand_33,Clothing,Women's Clothing,Male,999,30,699.3
P457975,Product_1088,Brand_18,Pet Supplies,Grooming & Care,Girl Kid,1299,25,974.25
P755578,Product_2079,Brand_27,Clothing,Women's Clothing,Male,1499,25,1124.25
P787031,Product_4732,Brand_38,Pet Supplies,Grooming & Care,Girl Kid,1499,25,1124.25
P349169,Product_2325,Brand_15,Clothing,Kids' Clothing,Girl Kid,499,5,474.05
P630012,Product_5918,Brand_29,Footwear,Women's Footwear,Female,1299,15,1104.15
P650001,Product_8054,Brand_3,Footwear,Men's Footwear,Boy Kid,1299,25,974.25
P810998,Product_9302,Brand_48,Furniture,Living Room Furniture,Girl Kid,499,15,424.15
P334708,Product_8799,Brand_39,Clothing,Women's Clothing,Unisex,499,40,299.4
P566544,Product_4461,Brand_6,Clothing,Kids' Clothing,Boy Kid,699,50,349.5
P574257,Product_8015,Brand_45,Furniture,Living Room Furniture,Girl Kid,999,5,949.05
P743323,Product_2129,Brand_43,Footwear,Men's Footwear,Male,2499,10,2249.1
P097350,Product_5708,Brand_5,Footwear,Men's Footwear,Male,499,40,299.4
P770071,Product_2603,Brand_38,Pet Supplies,Grooming & Care,Unisex,2499,40,1499.4
P509155,Product_5327,Brand_9,Furniture,Living Room Furniture,Female,1299,10,1169.1
P084838,Product_7417,Brand_20,Furniture,Living Room Furniture,Boy Kid,999,50,499.5
P454677,Product_6246,Brand_6,Pet Supplies,Grooming & Care,Female,2499,5,2374.05
P248299,Product_2495,Brand_15,Furniture,Living Room Furniture,Boy Kid,1999,10,1799.1
P890083,Product_7795,Brand_10,Furniture,Living Room Furniture,Unisex,999,15,849.15
P796938,Product_2996,Brand_26,Footwear,Men's Footwear,Unisex,1499,30,1049.3
P407638,Product_3984,Brand_6,Clothing,Women's Clothing,Unisex,999,20,799.2
P771675,Product_4687,Brand_13,Clothing,Women's Clothing,Boy Kid,1499,20,1199.2
P425386,Product_9197,Brand_32,Footwear,Women's Footwear,Unisex,1499,30,1049.3
P694146,Product_1232,Brand_33,Pet Supplies,Grooming & Care,Unisex,499,50,249.5
P358946,Product_5380,Brand_14,Furniture,Living Room Furniture,Boy Kid,499,20,399.2
P297427,Product_5641,Brand_29,Footwear,Women's Footwear,Boy Kid,999,25,749.25
P326383,Product_6431,Brand_23,Pet Supplies,Grooming & Care,Girl Kid,1999,20,1599.2
P492125,Product_7517,Brand_50,Clothing,Kids' Clothing,Unisex,2499,15,2124.15
P426782,Product_9856,Brand_13,Clothing,Kids' Clothing,Boy Kid,699,15,594.15
P623337,Product_6386,Brand_26,Footwear,Men's Footwear,Boy Kid,499,20,399.2
P401201,Product_5485,Brand_26,Clothing,Men's Clothing,Girl Kid,699,10,629.1
P476536,Product_8820,Brand_1,Clothing,Women's Clothing,Boy Kid,1299,10,1169.1
P588505,Product_2381,Brand_12,Clothing,Women's Clothing,Boy Kid,1999,5,1899.05
P264330,Product_9974,Brand_30,Clothing,Kids' Clothing,Unisex,1299,40,779.4
P743893,Product_8006,Brand_39,Clothing,Men's Clothing,Female,499,15,424.15
P841269,Product_2208,Brand_32,Footwear,Men's Footwear,Male,699,30,489.3
P350369,Product_4345,Brand_13,Footwear,Women's Footwear,Boy Kid,1999,50,999.5
P392582,Product_7532,Brand_39,Clothing,Kids' Clothing,Girl Kid,499,25,374.25
P170427,Product_2078,Brand_14,Clothing,Women's Clothing,Boy Kid,1299,20,1039.2
P218055,Product_1892,Brand_25,Footwear,Men's Footwear,Boy Kid,499,10,449.1
P089194,Product_4378,Brand_9,Clothing,Women's Clothing,Girl Kid,2499,20,1999.2
P435601,Product_8905,Brand_16,Pet Supplies,Grooming & Care,Female,699,25,524.25
P315219,Product_8704,Brand_11,Furniture,Living Room Furniture,Female,499,15,424.15
P419866,Product_6786,Brand_42,Clothing,Kids' Clothing,Unisex,499,10,449.1
P567089,Product_9855,Brand_17,Furniture,Living Room Furniture,Girl Kid,1499,15,1274.15
P082477,Product_3420,Brand_6,Footwear,Men's Footwear,Female,499,25,374.25
P359660,Product_4733,Brand_8,Furniture,Living Room Furniture,Boy Kid,1999,40,1199.4
P985648,Product_3167,Brand_43,Clothing,Men's Clothing,Girl Kid,999,25,749.25
P213918,Product_2721,Brand_28,Footwear,Women's Footwear,Boy Kid,999,10,899.1
P071443,Product_5518,Brand_46,Clothing,Kids' Clothing,Boy Kid,699,10,629.1
P481263,Product_8322,Brand_33,Clothing,Men's Clothing,Female,2499,40,1499.4
P079491,Product_5027,Brand_43,Furniture,Living Room Furniture,Male,499,50,249.5
P476796,Product_5691,Brand_26,Furniture,Living Room Furniture,Girl Kid,999,50,499.5
P687912,Product_5184,Brand_18,Footwear,Women's Footwear,Female,1999,15,1699.15
P173356,Product_6397,Brand_48,Footwear,Women's Footwear,Boy Kid,1999,20,1599.2
P879906,Product_5375,Brand_14,Clothing,Kids' Clothing,Male,2499,50,1249.5
P190829,Product_6795,Brand_26,Clothing,Kids' Clothing,Unisex,1299,15,1104.15
P681310,Product_5711,Brand_25,Footwear,Men's Footwear,Boy Kid,1499,5,1424.05
P617426,Product_5997,Brand_11,Footwear,Men's Footwear,Unisex,1499,30,1049.3
P799702,Product_8192,Brand_27,Furniture,Living Room Furniture,Female,699,20,559.2
P683934,Product_2602,Brand_47,Footwear,Men's Footwear,Male,999,25,749.25
P532311,Product_5856,Brand_8,Pet Supplies,Grooming & Care,Unisex,499,50,249.5
P961993,Product_6882,Brand_2,Clothing,Kids' Clothing,Girl Kid,1299,50,649.5
P190944,Product_6011,Brand_19,Clothing,Men's Clothing,Boy Kid,699,15,594.15
P316465,Product_5628,Brand_4,Clothing,Women's Clothing,Boy Kid,1499,15,1274.15
P063242,Product_3500,Brand_34,Pet Supplies,Grooming & Care,Unisex,499,20,399.2
P915162,Product_5708,Brand_19,Footwear,Women's Footwear,Unisex,2499,15,2124.15
P644703,Product_7271,Brand_37,Clothing,Women's Clothing,Boy Kid,1499,25,1124.25
P487618,Product_4954,Brand_31,Pet Supplies,Grooming & Care,Unisex,499,30,349.3
P651578,Product_6685,Brand_39,Clothing,Women's Clothing,Male,999,40,599.4
P359989,Product_4320,Brand_36,Clothing,Kids' Clothing,Male,2499,15,2124.15
P598713,Product_1945,Brand_46,Clothing,Kids' Clothing,Girl Kid,699,50,349.5
P637644,Product_2119,Brand_19,Furniture,Living Room Furniture,Female,499,30,349.3
P514679,Product_1459,Brand_49,Footwear,Women's Footwear,Girl Kid,1299,25,974.25
P025723,Product_4089,Brand_42,Footwear,Women's Footwear,Female,1299,15,1104.15
P941720,Product_8715,Brand_29,Clothing,Kids' Clothing,Girl Kid,1999,15,1699.15
P418319,Product_6935,Brand_34,Clothing,Women's Clothing,Female,2499,40,1499.4
P379174,Product_8093,Brand_37,Furniture,Living Room Furniture,Male,1499,40,899.4
P179034,Product_6776,Brand_7,Footwear,Men's Footwear,Female,699,25,524.25
P511514,Product_9895,Brand_19,Furniture,Living Room Furniture,Male,699,25,524.25
P214896,Product_1330,Brand_1,Clothing,Men's Clothing,Girl Kid,999,25,749.25
P159225,Product_7373,Brand_3,Footwear,Men's Footwear,Unisex,999,20,799.2
P271432,Product_7064,Brand_31,Clothing,Men's Clothing,Female,999,40,599.4
P248757,Product_8676,Brand_39,Footwear,Men's Footwear,Male,1999,5,1899.05
P679450,Product_8300,Brand_4,Footwear,Men's Footwear,Boy Kid,1299,50,649.5
P062493,Product_6104,Brand_12,Footwear,Men's Footwear,Male,1999,10,1799.1
P134138,Product_3868,Brand_20,Clothing,Men's Clothing,Unisex,1299,20,1039.2
P383378,Product_1315,Brand_4,Clothing,Women's Clothing,Male,999,40,599.4
P228883,Product_6832,Brand_41,Pet Supplies,Grooming & Care,Boy Kid,1299,40,779.4
P321523,Product_5872,Brand_2,Footwear,Men's Footwear,Boy Kid,1499,50,749.5
P398932,Product_9702,Brand_31,Clothing,Men's Clothing,Female,1999,30,1399.3
P178994,Product_1460,Brand_41,Pet Supplies,Grooming & Care,Boy Kid,2499,5,2374.05
P702654,Product_6131,Brand_47,Furniture,Living Room Furniture,Unisex,499,50,249.5
P979993,Product_7625,Brand_31,Footwear,Men's Footwear,Boy Kid,999,40,599.4
P186502,Product_6143,Brand_23,Clothing,Women's Clothing,Male,999,5,949.05
P578389,Product_2575,Brand_41,Furniture,Living Room Furniture,Boy Kid,1299,5,1234.05
P318417,Product_5898,Brand_7,Clothing,Women's Clothing,Boy Kid,1299,30,909.3
P098911,Product_7865,Brand_28,Clothing,Men's Clothing,Male,499,10,449.1
P520924,Product_7904,Brand_47,Footwear,Women's Footwear,Unisex,1999,15,1699.15
P775876,Product_6135,Brand_13,Clothing,Kids' Clothing,Girl Kid,499,15,424.15
P814838,Product_5324,Brand_24,Footwear,Men's Footwear,Female,2499,15,2124.15
P930168,Product_7989,Brand_31,Pet Supplies,Grooming & Care,Girl Kid,499,30,349.3
P727795,Product_3520,Brand_34,Footwear,Men's Footwear,Boy Kid,999,20,799.2
P514535,Product_5748,Brand_26,Clothing,Men's Clothing,Female,999,50,499.5
P442301,Product_2146,Brand_26,Footwear,Men's Footwear,Female,699,30,489.3
P983261,Product_4398,Brand_15,Footwear,Women's Footwear,Male,1299,40,779.4
P433918,Product_1096,Brand_2,Footwear,Men's Footwear,Female,2499,50,1249.5
P583150,Product_9129,Brand_7,Furniture,Living Room Furniture,Male,1999,10,1799.1
P674715,Product_8947,Brand_5,Footwear,Men's Footwear,Female,999,40,599.4
P931621,Product_6387,Brand_12,Furniture,Living Room Furniture,Female,999,5,949.05
P999830,Product_3661,Brand_41,Furniture,Living Room Furniture,Boy Kid,1499,15,1274.15
P450375,Product_3892,Brand_34,Clothing,Men's Clothing,Boy Kid,499,40,299.4
P548593,Product_6403,Brand_4,Clothing,Kids' Clothing,Boy Kid,1999,25,1499.25
P378340,Product_8512,Brand_38,Pet Supplies,Grooming & Care,Unisex,1999,15,1699.15
P452204,Product_9312,Brand_36,Pet Supplies,Grooming & Care,Female,699,20,559.2
P719226,Product_2754,Brand_46,Pet Supplies,Grooming & Care,Male,699,30,489.3
P543676,Product_9984,Brand_23,Clothing,Women's Clothing,Female,1299,5,1234.05
P506132,Product_1181,Brand_20,Furniture,Living Room Furniture,Female,1299,5,1234.05
P003760,Product_5214,Brand_35,Clothing,Women's Clothing,Unisex,699,25,524.25
P541584,Product_1975,Brand_48,Clothing,Women's Clothing,Unisex,1299,10,1169.1
P115659,Product_3770,Brand_28,Footwear,Women's Footwear,Unisex,699,50,349.5
P823345,Product_9133,Brand_11,Footwear,Men's Footwear,Boy Kid,699,40,419.4
P396813,Product_2599,Brand_19,Clothing,Men's Clothing,Female,1499,20,1199.2
P950691,Product_1372,Brand_20,Clothing,Kids' Clothing,Female,699,50,349.5
P805935,Product_1366,Brand_42,Footwear,Men's Footwear,Unisex,1499,5,1424.05
P107576,Product_6008,Brand_45,Footwear,Women's Footwear,Girl Kid,999,25,749.25
P765416,Product_7406,Brand_39,Clothing,Kids' Clothing,Girl Kid,699,20,559.2
P945586,Product_9898,Brand_18,Pet Supplies,Grooming & Care,Boy Kid,1499,40,899.4
P082528,Product_1106,Brand_30,Pet Supplies,Grooming & Care,Girl Kid,999,20,799.2
P675838,Product_4298,Brand_12,Furniture,Living Room Furniture,Unisex,1499,50,749.5
P743263,Product_8601,Brand_39,Footwear,Women's Footwear,Male,2499,30,1749.3
P066724,Product_5504,Brand_12,Clothing,Women's Clothing,Male,2499,10,2249.1
P388724,Product_3830,Brand_47,Clothing,Women's Clothing,Girl Kid,999,15,849.15
P554384,Product_9669,Brand_21,Furniture,Living Room Furniture,Boy Kid,999,20,799.2
P290571,Product_1798,Brand_4,Footwear,Women's Footwear,Female,1299,10,1169.1
P155984,Product_7031,Brand_10,Clothing,Women's Clothing,Male,1499,10,1349.1
P388456,Product_1709,Brand_25,Clothing,Women's Clothing,Boy Kid,1299,40,779.4
P334998,Product_9978,Brand_29,Clothing,Kids' Clothing,Girl Kid,999,30,699.3
P204900,Product_2906,Brand_34,Clothing,Men's Clothing,Female,699,30,489.3
P762142,Product_8646,Brand_45,Clothing,Kids' Clothing,Female,499,50,249.5
P365030,Product_4301,Brand_21,Clothing,Women's Clothing,Girl Kid,1499,50,749.5
P259645,Product_7043,Brand_16,Footwear,Men's Footwear,Boy Kid,2499,40,1499.4
P476161,Product_7913,Brand_16,Footwear,Men's Footwear,Unisex,1999,5,1899.05
P102590,Product_9205,Brand_21,Clothing,Kids' Clothing,Female,699,15,594.15
P080833,Product_4068,Brand_27,Clothing,Men's Clothing,Boy Kid,1499,20,1199.2
P444473,Product_1549,Brand_41,Pet Supplies,Grooming & Care,Unisex,499,30,349.3
P118715,Product_8270,Brand_2,Pet Supplies,Grooming & Care,Male,699,20,559.2
P841262,Product_6298,Brand_21,Furniture,Living Room Furniture,Male,999,15,849.15
P708284,Product_6597,Brand_25,Footwear,Men's Footwear,Unisex,499,5,474.05
P431372,Product_9224,Brand_44,Clothing,Kids' Clothing,Male,1999,15,1699.15
P924571,Product_4745,Brand_19,Footwear,Women's Footwear,Unisex,499,30,349.3
P660098,Product_3195,Brand_49,Pet Supplies,Grooming & Care,Male,1299,20,1039.2
P446101,Product_4270,Brand_39,Clothing,Men's Clothing,Girl Kid,1999,5,1899.05
P415793,Product_6561,Brand_27,Pet Supplies,Grooming & Care,Male,1299,20,1039.2
P834886,Product_9401,Brand_10,Footwear,Men's Footwear,Unisex,699,50,349.5
P515198,Product_3289,Brand_19,Furniture,Living Room Furniture,Girl Kid,2499,5,2374.05
P633951,Product_8428,Brand_10,Footwear,Women's Footwear,Girl Kid,1499,40,899.4
P105143,Product_4608,Brand_35,Footwear,Women's Footwear,Unisex,699,10,629.1
P347699,Product_1935,Brand_14,Footwear,Men's Footwear,Male,2499,40,1499.4
P128379,Product_8299,Brand_29,Furniture,Living Room Furniture,Male,999,15,849.15
P880085,Product_9967,Brand_32,Clothing,Kids' Clothing,Male,699,10,629.1
P611142,Product_7812,Brand_35,Pet Supplies,Grooming & Care,Girl Kid,1999,40,1199.4
P750212,Product_1405,Brand_28,Clothing,Kids' Clothing,Girl Kid,1299,20,1039.2
P440436,Product_5935,Brand_21,Footwear,Women's Footwear,Female,2499,10,2249.1
P892522,Product_5010,Brand_42,Clothing,Kids' Clothing,Boy Kid,2499,25,1874.25
P906101,Product_5117,Brand_45,Clothing,Women's Clothing,Male,1999,15,1699.15
P890488,Product_6507,Brand_43,Clothing,Women's Clothing,Female,999,10,899.1
