customer_id,customer_gender,age_group,prime_member,customer_city,customer_state,repeat_customer
61873814,Female,52-65,Yes,Delhi,TS,Yes
70767822,Female,18-21,Yes,Bangalore,MH,Yes
80427507,Others,18-21,Yes,Mumbai,KA,No
62881980,Male,36-51,Yes,Pune,TS,No
17650891,Others,18-21,Yes,Delhi,TN,Yes
10284348,Others,22-35,No,Delhi,DL,Yes
83432586,Others,18-21,No,Ahmedabad,KA,Yes
79106380,Female,36-51,Yes,Bangalore,RJ,No
94056610,Male,18-21,Yes,Hyderabad,MH,Yes
83575180,Female,18-21,Yes,Pune,RJ,Yes
49090927,Others,52-65,No,Jaipur,MH,Yes
39403556,Others,18-21,No,Mumbai,MH,Yes
98852642,Others,65+,No,Pune,TN,No
91801843,Female,65+,No,Hyderabad,TN,Yes
20719515,Others,65+,Yes,Delhi,MH,No
17809305,Male,36-51,No,Delhi,DL,No
46712892,Male,18-21,No,Bangalore,MH,No
39211668,Others,65+,No,Pune,RJ,No
88195158,Female,18-21,No,Hyderabad,MH,No
83592448,Others,65+,Yes,Ahmedabad,RJ,Yes
96401066,Female,65+,No,Bangalore,TN,Yes
14823596,Female,36-51,No,Pune,TS,Yes
98443923,Others,18-21,No,Jaipur,TS,Yes
65391384,Male,18-21,No,Delhi,TS,Yes
12453407,Others,52-65,No,Hyderabad,TS,Yes
74707695,Female,65+,No,Mumbai,TS,Yes
44195243,Female,52-65,Yes,Ahmedabad,MH,No
30125996,Female,36-51,No,Hyderabad,RJ,Yes
32548809,Female,18-21,No,Bangalore,GJ,Yes
53138349,Female,22-35,No,Mumbai,DL,Yes
40661018,Female,22-35,Yes,Delhi,DL,Yes
44689211,Male,52-65,Yes,Hyderabad,TS,Yes
22937363,Others,18-21,No,Chennai,TN,Yes
37604784,Male,52-65,Yes,Mumbai,KA,No
24241359,Male,18-21,No,Delhi,KA,No
86520689,Others,52-65,Yes,Delhi,MH,No
34303190,Female,52-65,No,Hyderabad,TN,No
11881103,Others,65+,No,Delhi,MH,No
97084915,Male,22-35,Yes,Pune,DL,No
97413150,Male,22-35,No,Pune,MH,Yes
59339474,Female,65+,No,Bangalore,RJ,No
75274787,Male,22-35,No,Delhi,GJ,Yes
90956720,Female,52-65,Yes,Delhi,RJ,No
55797060,Others,52-65,No,Pune,MH,No
68609070,Others,22-35,No,Bangalore,TN,No
31398237,Female,18-21,No,Bangalore,TS,Yes
95688886,Female,22-35,Yes,Hyderabad,RJ,Yes
48254210,Female,18-21,Yes,Mumbai,KA,No
35840432,Male,52-65,Yes,Pune,MH,Yes
99609555,Others,22-35,No,Ahmedabad,TN,No
84244287,Male,18-21,Yes,Delhi,MH,No
68159638,Female,22-35,Yes,Jaipur,TN,No
39587466,Female,65+,No,Mumbai,MH,Yes
53866504,Female,22-35,No,Chennai,MH,No
57666165,Female,22-35,Yes,Chennai,KA,Yes
94376642,Female,52-65,Yes,Pune,TS,No
67432706,Female,65+,No,Pune,KA,No
13137504,Male,65+,Yes,Hyderabad,MH,No
64692043,Female,18-21,Yes,Bangalore,MH,No
65160800,Male,52-65,Yes,Hyderabad,GJ,Yes
14774792,Male,36-51,No,Jaipur,DL,Yes
76996921,Female,36-51,No,Hyderabad,DL,No
80510559,Female,36-51,No,Jaipur,TS,Yes
78219563,Female,18-21,Yes,Bangalore,TS,Yes
20114040,Others,18-21,No,Pune,TS,No
14408219,Male,52-65,No,Mumbai,KA,Yes
39279027,Others,18-21,No,Jaipur,TS,No
93504485,Female,18-21,Yes,Jaipur,TS,No
13854411,Others,36-51,No,Ahmedabad,GJ,Yes
69863691,Others,52-65,No,Hyderabad,MH,No
28062893,Female,22-35,Yes,Hyderabad,DL,No
85713812,Others,36-51,Yes,Pune,MH,No
30305899,Female,18-21,Yes,Jaipur,TS,Yes
82960833,Female,65+,No,Pune,KA,Yes
89236369,Female,18-21,No,Hyderabad,MH,No
57216737,Others,36-51,No,Hyderabad,KA,No
95739441,Male,18-21,Yes,Ahmedabad,MH,No
39668049,Female,18-21,No,Delhi,TS,Yes
66085269,Male,22-35,No,Jaipur,TN,No
43258303,Female,22-35,No,Jaipur,RJ,No
56978237,Male,65+,No,Ahmedabad,MH,No
27534424,Male,52-65,No,Jaipur,TN,Yes
81226178,Female,65+,No,Chennai,MH,Yes
88613739,Others,18-21,Yes,Jaipur,MH,Yes
72649437,Male,52-65,Yes,Pune,TN,No
53443074,Others,22-35,No,Jaipur,TS,Yes
67007282,Female,52-65,No,Delhi,DL,No
83883762,Male,65+,No,Ahmedabad,DL,No
21837819,Male,52-65,No,Delhi,KA,Yes
63710838,Male,36-51,No,Chennai,DL,No
70150746,Male,22-35,Yes,Hyderabad,MH,Yes
71751618,Male,18-21,Yes,Pune,TS,No
56535828,Male,22-35,No,Chennai,TN,No
58280469,Female,65+,Yes,Hyderabad,MH,No
41925914,Female,22-35,Yes,Bangalore,TS,No
50826552,Female,36-51,Yes,Pune,MH,Yes
78287112,Male,22-35,Yes,Delhi,MH,No
84168746,Others,22-35,No,Chennai,TS,No
36258655,Others,36-51,No,Jaipur,TS,Yes
74186559,Others,36-51,No,Pune,GJ,Yes
74226350,Male,22-35,No,Pune,MH,No
74409471,Female,18-21,No,Chennai,RJ,Yes
38106277,Female,18-21,Yes,Delhi,MH,No
28786807,Male,65+,Yes,Hyderabad,RJ,No
23897666,Female,65+,No,Pune,GJ,Yes
85280853,Female,18-21,Yes,Mumbai,GJ,No
17908857,Others,65+,No,Ahmedabad,GJ,No
35741528,Female,36-51,No,Ahmedabad,TS,Yes
75894731,Others,65+,Yes,Chennai,MH,No
18197649,Male,52-65,No,Ahmedabad,GJ,No
70940133,Male,36-51,Yes,Ahmedabad,RJ,No
98913270,Others,65+,No,Hyderabad,MH,No
16588969,Female,18-21,No,Bangalore,MH,No
65087006,Male,52-65,Yes,Chennai,MH,No
80221745,Female,18-21,Yes,Delhi,KA,No
12518057,Others,65+,No,Pune,GJ,Yes
32479971,Others,36-51,No,Mumbai,KA,No
36195759,Others,65+,Yes,Chennai,TS,Yes
64471625,Others,65+,No,Bangalore,MH,Yes
35681152,Female,22-35,No,Bangalore,RJ,Yes
22264758,Female,22-35,No,Pune,MH,No
50025394,Female,18-21,No,Delhi,DL,Yes
37153798,Male,36-51,No,Bangalore,DL,Yes
10826007,Others,22-35,Yes,Ahmedabad,GJ,Yes
54923703,Female,18-21,Yes,Jaipur,TS,No
95423700,Female,18-21,No,Bangalore,MH,Yes
60617708,Female,36-51,No,Jaipur,MH,No
68117726,Female,36-51,Yes,Mumbai,KA,Yes
92745197,Male,36-51,Yes,Jaipur,GJ,Yes
79718433,Male,22-35,No,Chennai,RJ,Yes
45459883,Female,65+,Yes,Delhi,MH,Yes
86634954,Female,65+,Yes,Chennai,TN,No
65807963,Others,36-51,Yes,Delhi,RJ,Yes
53450428,Others,36-51,Yes,Hyderabad,MH,No
86902114,Female,52-65,No,Chennai,TS,Yes
23266966,Others,65+,Yes,Delhi,TN,Yes
65430838,Others,36-51,No,Hyderabad,TN,No
25739437,Others,36-51,No,Bangalore,KA,No
79155095,Female,22-35,Yes,Hyderabad,TS,Yes
53119177,Others,18-21,Yes,Ahmedabad,TN,No
20554020,Female,52-65,No,Delhi,TS,No
68159596,Others,65+,Yes,Pune,DL,No
53898233,Male,65+,No,Jaipur,TS,No
56380841,Others,65+,Yes,Jaipur,GJ,Yes
39701949,Others,36-51,Yes,Jaipur,MH,No
63421693,Male,22-35,Yes,Bangalore,MH,No
79089621,Male,22-35,No,Hyderabad,TN,No
77051856,Others,18-21,No,Hyderabad,MH,Yes
44354612,Female,36-51,Yes,Delhi,MH,Yes
53079865,Male,22-35,Yes,Delhi,MH,Yes
99153150,Female,18-21,Yes,Pune,RJ,Yes
89553907,Male,52-65,Yes,Chennai,GJ,Yes
95738441,Male,18-21,Yes,Delhi,GJ,No
30286022,Female,18-21,Yes,Jaipur,DL,Yes
46273479,Male,65+,No,Ahmedabad,RJ,Yes
13280536,Others,36-51,No,Bangalore,TN,Yes
82282312,Female,18-21,Yes,Hyderabad,KA,Yes
83021987,Others,18-21,No,Ahmedabad,TN,No
30029444,Male,65+,No,Hyderabad,GJ,No
15170047,Female,65+,No,Pune,TN,No
67771008,Female,36-51,Yes,Pune,TN,Yes
27341071,Others,18-21,Yes,Hyderabad,GJ,No
82343267,Others,52-65,Yes,Pune,DL,No
24326532,Female,65+,No,Chennai,KA,No
45252844,Male,36-51,Yes,Ahmedabad,DL,Yes
66962060,Male,36-51,Yes,Ahmedabad,MH,Yes
60109799,Male,52-65,No,Bangalore,DL,No
99476327,Male,65+,No,Jaipur,DL,No
42826876,Male,36-51,No,Delhi,RJ,No
63947387,Female,18-21,No,Bangalore,DL,Yes
24106380,Female,65+,Yes,Bangalore,MH,No
50633820,Female,36-51,Yes,Chennai,DL,No
90684326,Female,52-65,Yes,Jaipur,MH,Yes
11152725,Male,18-21,No,Jaipur,KA,No
93122313,Female,52-65,No,Jaipur,KA,No
73314008,Male,22-35,Yes,Ahmedabad,MH,Yes
73318374,Male,22-35,Yes,Chennai,TN,Yes
40123950,Female,18-21,No,Jaipur,TS,No
44324644,Male,65+,Yes,Bangalore,TS,No
72465412,Female,18-21,No,Ahmedabad,MH,No
34051393,Others,52-65,Yes,Bangalore,KA,No
59381051,Others,18-21,Yes,Bangalore,TN,No
91347064,Female,36-51,No,Bangalore,GJ,No
91026892,Others,36-51,Yes,Bangalore,MH,No
16341767,Male,65+,Yes,Jaipur,TN,Yes
46788550,Male,52-65,Yes,Jaipur,TS,Yes
32124283,Female,18-21,Yes,Pune,KA,Yes
53513511,Others,18-21,No,Bangalore,MH,Yes
34148563,Others,22-35,No,Mumbai,GJ,Yes
42447882,Female,36-51,Yes,Bangalore,TS,No
58129414,Others,65+,Yes,Jaipur,MH,Yes
66261476,Others,65+,Yes,Chennai,MH,Yes
58806814,Male,65+,No,Pune,GJ,No
54973937,Female,52-65,Yes,Hyderabad,TS,No
89434576,Female,18-21,No,Mumbai,MH,Yes
65352881,Female,18-21,No,Ahmedabad,GJ,No
45642322,Female,18-21,Yes,Delhi,DL,No
31676209,Others,65+,Yes,Bangalore,TS,Yes
23550982,Male,22-35,Yes,Chennai,DL,No
38933399,Male,36-51,No,Delhi,MH,Yes
93037089,Others,52-65,No,Bangalore,TS,Yes
10178123,Male,18-21,No,Bangalore,TN,No
21261634,Male,22-35,No,Jaipur,TN,No
84350774,Others,22-35,No,Chennai,KA,Yes
86744317,Male,65+,Yes,Jaipur,TN,Yes
53064791,Female,36-51,Yes,Jaipur,KA,No
60479250,Female,65+,No,Chennai,MH,No
62616617,Female,65+,Yes,Chennai,GJ,No
40395447,Female,18-21,No,Ahmedabad,TN,Yes
22215871,Male,36-51,No,Bangalore,TS,Yes
76012065,Others,65+,No,Jaipur,TS,Yes
19877421,Male,52-65,Yes,Jaipur,RJ,No
15127015,Female,22-35,Yes,Jaipur,MH,Yes
77193704,Others,22-35,No,Chennai,TS,Yes
37387621,Female,18-21,No,Hyderabad,MH,Yes
86171240,Male,65+,Yes,Chennai,MH,Yes
67171322,Others,18-21,Yes,Delhi,KA,Yes
94383053,Others,65+,No,Mumbai,MH,Yes
99191937,Male,36-51,Yes,Pune,MH,No
45929019,Male,65+,Yes,Pune,MH,Yes
99429220,Male,65+,Yes,Bangalore,RJ,No
82433952,Female,36-51,Yes,Chennai,TN,Yes
92790400,Male,22-35,Yes,Jaipur,TN,Yes
28981336,Female,22-35,Yes,Hyderabad,KA,Yes
82972252,Male,65+,Yes,Delhi,TS,Yes
98274204,Female,36-51,No,Delhi,GJ,Yes
41953173,Others,52-65,No,Hyderabad,MH,Yes
11765760,Others,18-21,Yes,Hyderabad,TS,No
57563815,Male,22-35,No,Jaipur,TN,Yes
39892825,Male,65+,No,Jaipur,KA,No
13067414,Others,18-21,No,Pune,MH,No
41223573,Male,36-51,No,Delhi,MH,Yes
21756684,Female,18-21,Yes,Chennai,MH,No
43631107,Female,52-65,No,Delhi,KA,No
63136533,Others,65+,Yes,Pune,DL,Yes
71185912,Others,65+,Yes,Chennai,TS,No
73922457,Others,22-35,Yes,Bangalore,KA,Yes
73624879,Female,36-51,No,Bangalore,GJ,No
53352242,Female,65+,Yes,Delhi,GJ,No
65836189,Male,36-51,Yes,Hyderabad,RJ,Yes
50604826,Female,52-65,Yes,Pune,TN,Yes
40304646,Female,52-65,Yes,Chennai,TN,Yes
63950824,Male,65+,Yes,Ahmedabad,MH,No
24020054,Others,22-35,Yes,Delhi,TN,Yes
34225256,Female,22-35,Yes,Pune,RJ,Yes
80096385,Others,36-51,Yes,Jaipur,TS,Yes
49129876,Male,36-51,No,Pune,KA,Yes
88813288,Male,65+,Yes,Delhi,DL,No
98408091,Others,65+,Yes,Mumbai,DL,No
92811604,Female,52-65,No,Bangalore,KA,No
36516076,Female,52-65,Yes,Jaipur,TS,No
40421577,Others,65+,Yes,Chennai,TS,No
82790770,Male,22-35,Yes,Jaipur,TN,Yes
35583553,Male,36-51,Yes,Hyderabad,MH,Yes
58845356,Others,52-65,Yes,Mumbai,RJ,No
56134287,Male,36-51,No,Bangalore,KA,Yes
40244686,Female,52-65,No,Chennai,DL,No
41553391,Female,18-21,No,Delhi,TN,No
90574317,Female,65+,No,Bangalore,RJ,No
61612647,Female,52-65,No,Ahmedabad,KA,No
47911089,Male,65+,No,Delhi,TS,Yes
44608103,Others,18-21,Yes,Pune,MH,No
80242018,Female,22-35,Yes,Mumbai,MH,No
56722604,Male,36-51,Yes,Bangalore,TS,Yes
87568614,Female,18-21,No,Mumbai,TS,Yes
80280508,Male,65+,No,Ahmedabad,GJ,No
86797097,Male,18-21,Yes,Delhi,KA,Yes
61513888,Female,65+,No,Jaipur,RJ,Yes
28049137,Others,52-65,No,Mumbai,MH,Yes
59326547,Female,65+,No,Mumbai,GJ,No
39787506,Others,22-35,No,Delhi,RJ,Yes
69063886,Male,65+,No,Mumbai,GJ,No
65526893,Female,22-35,No,Delhi,GJ,Yes
21435827,Female,65+,Yes,Bangalore,MH,Yes
14177888,Female,18-21,Yes,Jaipur,DL,No
34702074,Male,22-35,No,Mumbai,RJ,Yes
55130941,Others,65+,Yes,Hyderabad,DL,Yes
77557607,Male,22-35,Yes,Chennai,RJ,Yes
74535432,Male,65+,Yes,Chennai,RJ,No
61423138,Female,22-35,Yes,Delhi,MH,No
89564182,Male,65+,Yes,Jaipur,GJ,No
22332424,Others,22-35,Yes,Mumbai,TS,Yes
27433011,Others,36-51,No,Delhi,TN,No
12169473,Female,52-65,Yes,Pune,DL,Yes
26350559,Others,65+,No,Pune,DL,No
70103574,Male,65+,No,Ahmedabad,MH,Yes
61223487,Male,65+,Yes,Jaipur,RJ,No
21120355,Others,65+,No,Delhi,RJ,No
10511223,Others,22-35,Yes,Hyderabad,GJ,Yes
26967245,Male,65+,Yes,Pune,TN,Yes
17880379,Male,65+,Yes,Pune,KA,Yes
25809179,Female,22-35,No,Ahmedabad,GJ,No
59816679,Others,65+,Yes,Mumbai,MH,Yes
46163489,Male,22-35,No,Chennai,DL,Yes
93219381,Male,36-51,No,Bangalore,MH,No
95424409,Others,36-51,No,Ahmedabad,MH,No
24495199,Others,52-65,No,Bangalore,GJ,No
36018373,Male,36-51,Yes,Chennai,TS,Yes
65389450,Female,22-35,Yes,Hyderabad,KA,Yes
35681142,Others,18-21,No,Bangalore,MH,No
90035458,Others,36-51,No,Chennai,DL,Yes
23417357,Female,52-65,No,Ahmedabad,MH,No
89935020,Female,22-35,No,Jaipur,MH,Yes
62402302,Male,18-21,No,Mumbai,KA,No
61079211,Male,52-65,Yes,Bangalore,TS,No
80771181,Others,52-65,No,Pune,RJ,No
97176862,Others,18-21,Yes,Pune,TS,Yes
75267518,Female,52-65,No,Chennai,TS,No
38124722,Female,36-51,No,Pune,RJ,No
37233643,Male,65+,No,Mumbai,TS,Yes
28236724,Male,22-35,Yes,Mumbai,KA,Yes
97700790,Male,18-21,No,Hyderabad,MH,No
24997451,Female,52-65,Yes,Mumbai,DL,No
49735131,Male,36-51,No,Hyderabad,MH,Yes
91218100,Male,52-65,No,Hyderabad,DL,No
73474547,Others,22-35,Yes,Ahmedabad,TS,No
45211901,Female,52-65,No,Delhi,TS,No
21330873,Male,22-35,No,Pune,KA,No
76893518,Female,65+,No,Ahmedabad,MH,No
10125176,Male,36-51,Yes,Chennai,MH,No
12819242,Male,65+,Yes,Hyderabad,TN,Yes
75471876,Male,18-21,Yes,Pune,RJ,No
13213040,Female,36-51,No,Bangalore,TN,No
34887531,Others,22-35,Yes,Jaipur,TN,No
35428376,Male,36-51,Yes,Delhi,GJ,Yes
80974764,Female,36-51,No,Jaipur,TS,Yes
20910169,Others,65+,No,Ahmedabad,GJ,No
87300897,Female,36-51,No,Ahmedabad,DL,Yes
59616993,Male,65+,Yes,Chennai,DL,Yes
55661380,Male,22-35,Yes,Ahmedabad,TS,No
56723628,Male,18-21,Yes,Bangalore,RJ,Yes
56109043,Male,52-65,No,Jaipur,RJ,Yes
78329426,Female,65+,Yes,Pune,RJ,No
13014127,Others,65+,Yes,Chennai,KA,Yes
12396107,Male,18-21,Yes,Chennai,TN,No
45908112,Others,65+,No,Jaipur,MH,Yes
89526801,Others,52-65,No,Mumbai,KA,No
56056315,Female,18-21,No,Pune,KA,No
99291850,Female,36-51,No,Chennai,TS,No
27765328,Female,22-35,Yes,Bangalore,MH,No
77367210,Male,52-65,No,Mumbai,DL,No
27005308,Female,36-51,No,Jaipur,DL,Yes
38763932,Female,22-35,Yes,Delhi,TN,Yes
78628519,Male,52-65,Yes,Chennai,TN,Yes
49980399,Female,22-35,Yes,Chennai,TS,Yes
56631401,Female,65+,Yes,Jaipur,MH,No
26523788,Female,36-51,Yes,Jaipur,RJ,Yes
91012958,Male,36-51,Yes,Bangalore,MH,No
52725343,Male,52-65,Yes,Chennai,RJ,Yes
11935748,Male,22-35,Yes,Delhi,RJ,No
45393052,Female,52-65,No,Chennai,MH,No
47506122,Male,36-51,No,Pune,KA,No
94188952,Female,22-35,No,Chennai,MH,No
65455936,Male,18-21,Yes,Mumbai,TS,Yes
99876180,Male,52-65,Yes,Mumbai,KA,No
83237768,Female,22-35,Yes,Jaipur,DL,Yes
91691780,Female,65+,Yes,Pune,GJ,No
60353079,Male,36-51,No,Chennai,TN,Yes
19492671,Others,52-65,Yes,Jaipur,TS,No
30869881,Others,18-21,No,Jaipur,KA,No
65359300,Male,65+,No,Hyderabad,KA,Yes
54932568,Male,22-35,No,Pune,TN,Yes
40832111,Female,52-65,No,Mumbai,TN,No
27078124,Female,36-51,Yes,Hyderabad,GJ,Yes
29204469,Others,22-35,Yes,Chennai,DL,No
65676242,Female,22-35,Yes,Pune,TN,Yes
71558218,Male,52-65,No,Delhi,TN,Yes
42397048,Male,52-65,Yes,Jaipur,GJ,No
55380231,Female,36-51,Yes,Mumbai,DL,No
99504810,Others,36-51,No,Mumbai,RJ,Yes
85632464,Others,52-65,Yes,Hyderabad,KA,No
62727620,Others,65+,No,Delhi,DL,No
42704347,Others,52-65,Yes,Jaipur,MH,Yes
44592239,Male,52-65,No,Mumbai,MH,Yes
74855991,Others,18-21,Yes,Chennai,KA,Yes
64031560,Female,18-21,Yes,Hyderabad,GJ,No
68305129,Others,52-65,Yes,Mumbai,MH,Yes
29974103,Others,52-65,Yes,Chennai,TN,No
98992514,Female,65+,Yes,Hyderabad,RJ,Yes
79294476,Male,65+,No,Bangalore,RJ,Yes
71577597,Others,22-35,Yes,Hyderabad,DL,Yes
17180788,Male,22-35,No,Ahmedabad,TN,No
89512886,Female,52-65,Yes,Delhi,MH,Yes
29109979,Female,36-51,No,Pune,TN,No
92914285,Female,36-51,No,Mumbai,RJ,Yes
54585760,Male,52-65,Yes,Pune,MH,No
81262692,Female,22-35,No,Ahmedabad,DL,Yes
15582310,Male,36-51,No,Pune,TS,No
23575427,Male,52-65,No,Ahmedabad,TS,Yes
73557796,Male,18-21,No,Mumbai,MH,Yes
39298564,Male,36-51,No,Ahmedabad,KA,No
82505642,Male,36-51,No,Delhi,KA,No
64206206,Female,18-21,Yes,Ahmedabad,MH,Yes
35525737,Female,18-21,Yes,Mumbai,TS,Yes
94530398,Others,36-51,No,Pune,MH,No
25510065,Male,22-35,No,Bangalore,MH,No
74294356,Male,18-21,Yes,Chennai,TS,Yes
96097503,Male,52-65,Yes,Mumbai,DL,No
93309468,Others,52-65,No,Delhi,KA,Yes
72046572,Others,18-21,No,Ahmedabad,TN,Yes
62309488,Others,65+,Yes,Jaipur,MH,Yes
65766947,Others,36-51,Yes,Hyderabad,MH,No
34230187,Female,65+,Yes,Delhi,MH,No
33758826,Others,65+,No,Hyderabad,TS,No
41968264,Female,52-65,Yes,Jaipur,KA,Yes
75235390,Male,52-65,Yes,Hyderabad,MH,Yes
70700948,Male,52-65,Yes,Jaipur,RJ,No
84536874,Others,65+,Yes,Chennai,GJ,No
47272226,Female,22-35,No,Hyderabad,MH,No
51230376,Others,36-51,No,Hyderabad,RJ,No
90549952,Male,65+,Yes,Chennai,RJ,Yes
12381061,Male,22-35,Yes,Hyderabad,RJ,Yes
13516764,Others,22-35,No,Ahmedabad,TN,Yes
75022420,Others,52-65,Yes,Jaipur,MH,No
75841521,Others,36-51,Yes,Ahmedabad,GJ,Yes
98179421,Male,65+,No,Ahmedabad,GJ,Yes
89334267,Male,22-35,No,Mumbai,TN,No
33363431,Male,52-65,No,Jaipur,DL,Yes
98721561,Others,18-21,No,Pune,MH,No
25548371,Female,18-21,No,Hyderabad,KA,Yes
88306434,Male,36-51,No,Pune,MH,Yes
97332380,Female,18-21,No,Delhi,KA,Yes
45550282,Female,65+,No,Hyderabad,KA,No
96723148,Others,18-21,Yes,Chennai,GJ,No
98313971,Others,36-51,No,Chennai,MH,Yes
86110803,Male,52-65,No,Bangalore,TN,Yes
23591743,Female,36-51,No,Chennai,MH,No
27997662,Male,18-21,Yes,Ahmedabad,TS,Yes
11234545,Male,18-21,No,Bangalore,TN,Yes
97602509,Others,36-51,Yes,Delhi,GJ,No
49728554,Others,65+,No,Bangalore,MH,Yes
20515243,Others,65+,Yes,Chennai,KA,No
93824576,Female,18-21,No,Chennai,DL,No
45826354,Others,36-51,Yes,Bangalore,RJ,Yes
88378003,Others,36-51,Yes,Hyderabad,GJ,No
66683617,Female,52-65,Yes,Hyderabad,GJ,No
96048534,Others,65+,Yes,Bangalore,MH,Yes
84082342,Male,65+,No,Delhi,TN,Yes
70472457,Male,36-51,Yes,Mumbai,TN,Yes
25480131,Others,36-51,No,Chennai,TS,No
82850293,Female,22-35,No,Ahmedabad,RJ,Yes
40091034,Male,18-21,Yes,Jaipur,MH,No
11694958,Female,22-35,No,Jaipur,MH,Yes
84973187,Others,18-21,No,Jaipur,TS,Yes
49043020,Female,18-21,Yes,Ahmedabad,RJ,Yes
12027317,Female,22-35,Yes,Bangalore,MH,Yes
47099780,Others,52-65,No,Chennai,DL,Yes
43055684,Others,65+,No,Mumbai,MH,Yes
97196250,Female,36-51,No,Bangalore,KA,No
50629825,Female,36-51,Yes,Jaipur,MH,Yes
66604911,Female,65+,Yes,Hyderabad,TS,No
48625254,Male,22-35,Yes,Delhi,GJ,Yes
15863150,Female,18-21,Yes,Hyderabad,TN,Yes
97634845,Female,52-65,No,Chennai,MH,Yes
22991954,Female,36-51,Yes,Ahmedabad,DL,No
37591735,Others,52-65,No,Bangalore,TN,No
29076598,Female,22-35,Yes,Bangalore,MH,Yes
56968404,Male,22-35,No,Ahmedabad,MH,No
73613767,Female,52-65,No,Hyderabad,KA,Yes
96677103,Others,52-65,No,Delhi,TS,No
69402297,Male,18-21,Yes,Chennai,GJ,No
86082812,Female,52-65,No,Jaipur,TN,Yes
36957140,Others,65+,Yes,Jaipur,MH,Yes
69595332,Others,22-35,No,Ahmedabad,KA,Yes
10712126,Others,52-65,Yes,Ahmedabad,TS,No
66585944,Male,18-21,No,Chennai,MH,Yes
10267197,Female,65+,No,Jaipur,TS,No
52174264,Female,52-65,Yes,Mumbai,MH,No
34211688,Others,65+,Yes,Ahmedabad,RJ,No
64170197,Female,36-51,Yes,Pune,GJ,No
17281448,Others,18-21,Yes,Jaipur,TS,Yes
12289233,Male,52-65,No,Mumbai,GJ,No
29328506,Female,52-65,Yes,Jaipur,RJ,No
50152723,Female,65+,Yes,Hyderabad,MH,No
16069820,Female,18-21,No,Hyderabad,KA,No
23494795,Male,36-51,Yes,Pune,RJ,No
58812711,Female,18-21,Yes,Bangalore,GJ,Yes
10194009,Female,52-65,Yes,Pune,KA,No
73025212,Female,52-65,No,Chennai,TN,Yes
10660607,Female,65+,No,Ahmedabad,GJ,No
31411454,Female,18-21,Yes,Mumbai,GJ,Yes
98771178,Others,18-21,No,Bangalore,TS,Yes
70814768,Female,65+,Yes,Jaipur,RJ,No
69734220,Others,52-65,Yes,Chennai,GJ,No
14500846,Female,22-35,No,Mumbai,RJ,Yes
61265767,Female,22-35,Yes,Delhi,RJ,Yes
41424287,Male,36-51,Yes,Hyderabad,KA,Yes
11084881,Others,52-65,No,Bangalore,DL,Yes
28112254,Others,65+,No,Mumbai,DL,Yes
73172173,Male,18-21,Yes,Mumbai,MH,No
83457684,Male,65+,Yes,Chennai,TN,Yes
24531916,Male,36-51,Yes,Jaipur,MH,Yes
28554489,Male,52-65,No,Jaipur,GJ,Yes
82947677,Male,52-65,No,Delhi,MH,No
84805484,Others,52-65,Yes,Bangalore,GJ,No
25151973,Male,22-35,No,Mumbai,RJ,No
43621769,Others,65+,No,Delhi,TS,Yes
26241466,Others,22-35,Yes,Jaipur,MH,No
95110136,Others,36-51,No,Chennai,RJ,No
12420282,Female,22-35,Yes,Pune,RJ,Yes
94428617,Others,52-65,No,Delhi,RJ,No
85935169,Male,18-21,Yes,Jaipur,KA,No
15229416,Male,22-35,No,Mumbai,TS,No
25341004,Female,36-51,Yes,Delhi,RJ,Yes
23654961,Others,65+,Yes,Jaipur,KA,Yes
65773762,Male,65+,No,Hyderabad,TS,No
26422096,Male,65+,No,Chennai,MH,Yes
94786518,Male,52-65,Yes,Delhi,TS,No
37812183,Others,65+,Yes,Pune,DL,Yes
53529325,Female,52-65,Yes,Jaipur,TN,No
25429285,Male,65+,No,Bangalore,MH,No
19609772,Male,65+,Yes,Pune,MH,Yes
67374775,Others,22-35,Yes,Hyderabad,MH,Yes
48441582,Others,52-65,No,Hyderabad,KA,Yes
61102673,Female,52-65,Yes,Bangalore,TS,No
63319839,Female,65+,Yes,Bangalore,TN,Yes
73773751,Male,18-21,No,Hyderabad,GJ,No
47558784,Male,36-51,No,Chennai,KA,Yes
98441640,Male,52-65,No,Delhi,DL,Yes
72516112,Others,18-21,No,Mumbai,TN,Yes
85485758,Female,65+,Yes,Delhi,GJ,Yes
55006427,Male,52-65,No,Pune,DL,No
41396155,Female,18-21,Yes,Hyderabad,DL,No
49273884,Male,36-51,No,Pune,MH,Yes
39391595,Female,22-35,No,Hyderabad,TN,Yes
74536122,Male,18-21,No,Ahmedabad,KA,Yes
43594265,Female,22-35,Yes,Jaipur,MH,Yes
61676706,Others,52-65,Yes,Jaipur,GJ,No
22371049,Male,18-21,Yes,Ahmedabad,TS,Yes
54416604,Male,22-35,Yes,Ahmedabad,RJ,Yes
51369157,Male,22-35,Yes,Mumbai,MH,Yes
24351896,Male,52-65,No,Chennai,KA,Yes
64094264,Others,18-21,Yes,Jaipur,MH,No
28184513,Others,18-21,Yes,Hyderabad,GJ,Yes
31097076,Female,52-65,Yes,Hyderabad,MH,No
33342512,Male,65+,No,Hyderabad,RJ,Yes
91448770,Male,22-35,No,Jaipur,KA,Yes
90235663,Others,36-51,No,Jaipur,MH,Yes
68713055,Female,52-65,Yes,Chennai,TN,Yes
